NO,시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),매수,매도,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
882,서울특별시 중랑구 면목동,1*,다가구,,199.56,120,202403,12,"63,000",개인,개인,1992,용마산로94길,-,중개거래,서울 중랑구
883,서울특별시 중랑구 면목동,4**,다가구,,176.4,95.9,202403,14,"65,000",개인,개인,1991,면목로48길,-,중개거래,서울 중랑구
884,서울특별시 중랑구 면목동,1*,다가구,,203.79,118.7,202403,19,"76,000",개인,개인,1993,용마산로94가길,-,중개거래,서울 중랑구
885,서울특별시 중랑구 면목동,6**,다가구,8m미만,154.77,94.8,202404,8,"46,000",개인,개인,1991,사가정로46가길,-,중개거래,서울 중랑구
886,서울특별시 중랑구 면목동,3**,다가구,8m미만,187.37,73.1,202404,8,"51,000",개인,개인,1994,면목로31길,-,중개거래,서울 중랑구
887,서울특별시 중랑구 면목동,6**,단독,8m미만,136.53,91.6,202404,8,"44,500",개인,개인,1987,면목천로6길,-,중개거래,서울 중랑구
888,서울특별시 중랑구 면목동,1**,단독,8m미만,51.44,77,202404,11,"31,000",개인,개인,1971,면목로76길,-,중개거래,서울 중랑구
889,서울특별시 중랑구 면목동,6**,다가구,8m미만,177.72,109,202404,15,"50,500",개인,개인,1994,사가정로46가길,-,중개거래,서울 중랑구
890,서울특별시 중랑구 상봉동,2**,다가구,8m미만,194.52,116,202305,29,"69,850",-,-,1990,상봉중앙로6가길,-,중개거래,서울 중랑구
891,서울특별시 중랑구 상봉동,1**,단독,8m미만,171.36,104.8,202306,14,"76,500",-,-,1990,면목로85길,-,직거래,-
892,서울특별시 중랑구 상봉동,2**,단독,8m미만,52,109,202309,7,"47,750",-,-,1971,상봉중앙로6길,-,중개거래,경기 남양주시
893,서울특별시 중랑구 상봉동,2**,단독,8m미만,200.91,139,202311,21,"102,300",-,-,1990,상봉중앙로9길,20240223,중개거래,"서울 광진구, 서울 중랑구"
894,서울특별시 중랑구 상봉동,2**,단독,8m미만,213.54,132,202311,30,"116,000",-,-,1988,봉화산로38길,20240223,중개거래,"서울 광진구, 서울 중랑구"
895,서울특별시 중랑구 상봉동,2**,단독,8m미만,213.54,132,202402,23,"116,000",법인,개인,1988,봉화산로38길,-,중개거래,"서울 광진구, 서울 중랑구"
896,서울특별시 중랑구 상봉동,2**,단독,8m미만,200.91,139,202402,23,"102,300",법인,개인,1990,상봉중앙로9길,-,중개거래,"서울 광진구, 서울 중랑구"
897,서울특별시 중랑구 상봉동,1**,단독,8m미만,93.56,50.2,202404,25,"33,700",개인,개인,1998,봉우재로25길,-,중개거래,서울 중랑구
898,서울특별시 중랑구 중화동,3**,단독,8m미만,158.38,146.8,202308,30,"76,000",-,-,1978,중랑천로,-,중개거래,서울 중랑구
899,서울특별시 중랑구 중화동,2**,다가구,8m미만,324.81,173.2,202309,3,"162,000",-,-,2018,동일로121가길,-,중개거래,서울 중랑구
900,서울특별시 중랑구 중화동,3**,다가구,8m미만,180.8,101.8,202309,6,"54,500",-,-,1992,중랑천로20길,-,중개거래,서울 중랑구
901,서울특별시 중랑구 중화동,3**,다가구,8m미만,209.46,135.2,202311,10,"126,780",-,-,1991,중랑역로,-,중개거래,서울 중랑구
902,서울특별시 중랑구 중화동,3**,단독,8m미만,231.07,140.2,202311,10,"135,500",-,-,1976,중랑역로,-,중개거래,서울 중랑구
903,서울특별시 중랑구 중화동,2**,다가구,12m미만,477.8,176.2,202312,18,"155,700",-,-,1995,동일로138길,-,중개거래,서울 중랑구
904,서울특별시 중랑구 중화동,2**,단독,8m미만,181.5,121.6,202401,18,"91,866",공공기관,개인,1988,동일로126길,-,직거래,-
905,서울특별시 중랑구 중화동,2**,단독,,293.7,166.9,202403,9,"115,000",개인,개인,1995,동일로130길,-,중개거래,서울 중랑구
906,서울특별시 중랑구 중화동,2**,단독,8m미만,50.58,101.8,202403,12,"36,000",개인,개인,1971,봉화산로20길,-,중개거래,서울 중랑구
907,서울특별시 중랑구 중화동,3**,단독,,68.23,115.4,202403,18,"65,000",개인,개인,1973,중랑역로,-,직거래,-
908,서울특별시 중랑구 묵동,2**,다가구,8m미만,228.75,126,202305,20,"100,000",-,-,2010,동일로169길,-,중개거래,서울 중랑구
909,서울특별시 중랑구 묵동,1**,단독,8m미만,200.93,131,202305,26,"110,000",-,-,1988,동일로154길,-,중개거래,서울 강서구 서울 마포구 서울 중랑구
910,서울특별시 중랑구 묵동,1**,단독,8m미만,200.93,130,202305,26,"106,000",-,-,1988,동일로154길,-,중개거래,서울 강서구 서울 마포구 서울 중랑구
911,서울특별시 중랑구 묵동,2**,단독,12m미만,312.32,157,202305,28,"123,000",-,-,1996,동일로169길,-,중개거래,서울 중랑구
912,서울특별시 중랑구 묵동,2**,다가구,8m미만,384.92,187.78,202306,22,"144,000",-,-,1996,동일로143길,-,중개거래,서울 중랑구
913,서울특별시 중랑구 묵동,2**,다가구,8m미만,240.44,137.2,202311,21,"98,226",-,-,1993,동일로169가길,-,직거래,-
914,서울특별시 중랑구 묵동,1**,단독,,178.48,176.3,202311,23,"150,000",-,-,1978,동일로152길,-,중개거래,서울 중랑구
915,서울특별시 중랑구 묵동,2**,다가구,8m미만,209.06,123,202312,15,"78,000",-,-,1992,동일로157나길,20240227,중개거래,서울 중랑구
916,서울특별시 중랑구 묵동,2**,다가구,8m미만,209.06,123,202312,15,"78,000",-,-,1992,동일로157나길,-,중개거래,서울 중랑구
917,서울특별시 중랑구 묵동,1**,단독,8m미만,81.75,120.1,202402,15,"62,000",개인,개인,1977,공릉로2길,-,중개거래,서울 중랑구
918,서울특별시 중랑구 묵동,2**,다가구,,235.32,139.2,202402,17,"124,000",개인,개인,2015,봉화산로3길,-,중개거래,서울 중랑구
919,서울특별시 중랑구 묵동,2**,단독,8m미만,216.87,130.9,202403,18,"100,000",법인,개인,1990,동일로151길,-,중개거래,서울 중랑구
920,서울특별시 중랑구 묵동,2**,단독,25m미만,405.05,145.1,202403,18,"160,000",법인,기타,1988,동일로151길,-,중개거래,서울 중랑구
921,서울특별시 중랑구 망우동,4**,단독,8m미만,339.78,130.6,202305,26,"70,000",-,-,1988,용마산로111길,-,직거래,-
922,서울특별시 중랑구 망우동,4**,단독,12m미만,319.54,250.9,202306,9,"140,000",-,-,1988,망우로68길,-,중개거래,서울 중랑구
923,서울특별시 중랑구 망우동,4**,단독,8m미만,23.87,36,202307,4,"14,300",-,-,1969,용마공원로5길,-,중개거래,서울 도봉구
924,서울특별시 중랑구 망우동,4**,다가구,8m미만,174.97,108.4,202307,12,"48,000",-,-,1991,용마산로109길,-,중개거래,서울 중랑구
925,서울특별시 중랑구 망우동,4**,다가구,8m미만,360.74,180.5,202309,1,"218,500",-,-,2023,용마산로112길,-,중개거래,서울 중랑구
926,서울특별시 중랑구 망우동,1**,단독,8m미만,178.46,115,202309,22,"54,000",-,-,1986,망우로72길,-,직거래,-
927,서울특별시 중랑구 망우동,1**,단독,8m미만,200.31,135.5,202310,13,"100,000",-,-,1986,용마산로112길,-,직거래,-
928,서울특별시 중랑구 망우동,3**,다가구,,314.86,140.2,202310,31,"77,000",-,-,1995,망우로67가길,20240125,중개거래,서울 중랑구
929,서울특별시 중랑구 망우동,4**,다가구,8m미만,175.34,111.7,202311,18,"74,000",-,-,2013,용마산로96길,-,중개거래,서울 중랑구
930,서울특별시 중랑구 망우동,5**,단독,,109.56,126.6,202311,24,"45,000",-,-,1976,봉우재로57가길,-,중개거래,서울 중랑구
931,서울특별시 중랑구 망우동,5**,다가구,8m미만,184.65,107.4,202312,11,"91,937",-,-,1992,겸재로,-,직거래,-
932,서울특별시 중랑구 망우동,3**,다가구,,314.86,140.2,202401,26,"77,000",개인,개인,1995,망우로67가길,-,중개거래,서울 중랑구
933,서울특별시 중랑구 망우동,4**,단독,12m미만,240.08,101.2,202401,27,"85,000",개인,개인,1994,망우로66길,-,중개거래,서울 중랑구
934,서울특별시 중랑구 망우동,3**,다가구,,172.39,103.5,202402,16,"31,000",개인,개인,1990,망우로70길,-,직거래,-
935,서울특별시 중랑구 망우동,4**,단독,,182.31,115.4,202402,21,"35,500",개인,개인,1990,용마공원로3길,-,중개거래,서울 중랑구
936,서울특별시 중랑구 망우동,1**,단독,,59.5,63,202403,5,"17,500",개인,개인,,용마공원로5길,-,직거래,-
937,서울특별시 중랑구 망우동,4**,단독,8m미만,139.59,86.9,202403,9,"35,500",개인,개인,1990,용마산로112가길,-,중개거래,서울 중랑구
938,서울특별시 중랑구 망우동,5**,단독,12m미만,116.1,113.4,202403,22,"55,000",개인,개인,1978,상봉로26길,-,중개거래,서울 중랑구
939,서울특별시 중랑구 망우동,4**,다가구,,188.63,112.7,202404,5,"51,500",개인,개인,1991,망우로66길,-,중개거래,서울 중랑구
940,서울특별시 중랑구 망우동,1**,다가구,8m미만,186.05,109,202404,6,"47,000",개인,개인,1994,망우로70길,-,중개거래,서울 중랑구
941,서울특별시 중랑구 망우동,4**,다가구,8m미만,409.48,103.8,202404,15,"230,000",개인,개인,2018,용마산로105길,-,중개거래,서울 중랑구
942,서울특별시 중랑구 망우동,3**,다가구,8m미만,182.68,106.4,202404,25,"67,500",개인,개인,1994,망우로71길,-,직거래,-
943,서울특별시 중랑구 망우동,4**,다가구,8m미만,159.92,93.9,202405,2,"70,000",개인,개인,1991,용마산로115길,-,중개거래,서울 중랑구
944,서울특별시 성북구 성북동,2*,단독,8m미만,90.33,338,202305,18,"115,000",-,-,1966,선잠로5나길,-,중개거래,서울 성북구
945,서울특별시 성북구 성북동,3**,단독,12m미만,325.02,658,202306,1,"395,000",-,-,1985,선잠로5길,-,중개거래,서울 성북구
946,서울특별시 성북구 성북동,1**,단독,8m미만,72.73,172,202306,28,"104,000",-,-,1980,성북로8가길,-,중개거래,서울 성북구
947,서울특별시 성북구 성북동,1*,단독,8m미만,229.43,450,202307,28,"224,244",-,-,1975,선잠로,-,직거래,-
948,서울특별시 성북구 성북동,2*,단독,8m미만,84.13,86,202309,20,"76,000",-,-,1968,선잠로3가길,-,중개거래,서울 성북구
949,서울특별시 성북구 성북동,1*,단독,12m미만,491.62,600,202309,21,"440,000",-,-,2002,대사관로,-,중개거래,서울 성북구
950,서울특별시 성북구 성북동,1*,단독,12m미만,370.35,383,202310,7,"338,000",-,-,2007,대사관로,20231204,중개거래,서울 성북구
951,서울특별시 성북구 성북동,1*,단독,8m미만,42.78,165,202310,11,"124,000",-,-,1973,선잠로8길,-,중개거래,서울 성북구
952,서울특별시 성북구 성북동,1*,단독,12m미만,322.38,496,202310,20,"450,000",-,-,1986,선잠로,-,중개거래,서울 서초구
953,서울특별시 성북구 성북동,1*,단독,,226.75,380,202311,21,"310,000",-,-,1975,선잠로5가길,-,중개거래,서울 서초구
954,서울특별시 성북구 성북동,*,다가구,8m미만,178.66,256,202312,21,"195,000",-,-,1976,성북로14다길,-,직거래,-
955,서울특별시 성북구 성북동,2**,단독,8m미만,51.07,89,202401,11,"43,000",개인,개인,1968,성북로29길,-,직거래,-
956,서울특별시 성북구 성북동,1*,단독,8m미만,310.18,397,202402,20,"262,000",개인,개인,1982,선잠로,-,중개거래,서울 성북구
957,서울특별시 성북구 성북동,1*,단독,,219.56,126,202402,26,"123,000",법인,개인,2015,대사관로,-,중개거래,서울 성북구
958,서울특별시 성북구 성북동,1*,단독,12m미만,258.06,446,202403,18,"369,000",개인,개인,1984,선잠로,-,중개거래,"서울 강남구, 서울 서초구"
959,서울특별시 성북구 성북동,1*,단독,12m미만,370.35,383,202403,20,"360,000",개인,개인,2007,대사관로,20240416,중개거래,서울 성북구
960,서울특별시 성북구 성북동,1*,단독,12m미만,370.35,383,202403,20,"360,000",개인,개인,2007,대사관로,-,중개거래,서울 성북구
961,서울특별시 성북구 성북동,1*,단독,8m미만,316.17,506,202403,24,"380,000",개인,개인,1983,대사관로,-,중개거래,서울 성북구
962,서울특별시 성북구 성북동,3**,단독,25m미만,234.52,255,202403,29,"230,400",법인,개인,1955,성북로31길,-,중개거래,서울 강남구
963,서울특별시 성북구 성북동1가,1**,단독,8m미만,23.14,66.1,202308,18,"68,500",-,-,1980,성북로5길,-,중개거래,서울 성북구
964,서울특별시 성북구 돈암동,5**,단독,8m미만,233.38,261,202307,25,"134,000",-,-,1965,아리랑로12길,-,중개거래,서울 성북구
965,서울특별시 성북구 돈암동,8*,다가구,8m미만,149.85,92,202309,13,"45,000",-,-,1992,동소문로26가길,-,직거래,-
966,서울특별시 성북구 돈암동,7*,단독,8m미만,41.42,60,202311,2,"19,000",-,-,1985,동소문로26가길,-,중개거래,서울 성북구
967,서울특별시 성북구 돈암동,5**,다가구,8m미만,231.92,165,202401,17,"165,000",개인,개인,2017,아리랑로12길,-,중개거래,서울 성북구
968,서울특별시 성북구 돈암동,4**,단독,8m미만,159.37,205,202403,18,"59,800",개인,법인,1962,아리랑로6다길,-,직거래,-
969,서울특별시 성북구 동소문동4가,9*,단독,8m미만,46.28,100.2,202306,7,"79,000",-,-,1980,동소문로13가길,-,중개거래,서울 성북구 서울 종로구
970,서울특별시 성북구 동소문동4가,8*,단독,12m미만,150.48,129.9,202306,7,"139,900",-,-,1964,동소문로3길,-,중개거래,서울 성북구 서울 종로구
971,서울특별시 성북구 동소문동6가,2**,다가구,8m미만,119.38,86.9,202305,17,"45,000",-,-,1994,동소문로13나길,-,직거래,-
972,서울특별시 성북구 동소문동7가,*,단독,25m이상,516.73,155.7,202309,9,"235,000",-,-,1996,아리랑로5길,20231128,중개거래,서울 성북구
973,서울특별시 성북구 삼선동1가,2**,단독,-,59.5,128.16,202305,26,"28,000",-,-,1980,삼선교로10마길,-,직거래,-
974,서울특별시 성북구 삼선동1가,2**,단독,12m미만,33.98,70.4,202307,29,"9,900",-,-,1954,삼선교로4길,-,중개거래,충북 충주시
975,서울특별시 성북구 삼선동1가,2**,다가구,12m미만,302.13,202,202402,29,"127,000",개인,개인,1992,삼선교로4길,-,중개거래,서울 강남구
976,서울특별시 성북구 삼선동1가,1*,단독,8m미만,23.87,60.5,202403,14,"34,000",개인,개인,1969,삼선교로2길,-,중개거래,서울 성북구
977,서울특별시 성북구 삼선동2가,6*,다가구,8m미만,111.61,89,202306,7,"64,500",-,-,1996,삼선교로14길,20230703,중개거래,서울 성북구
978,서울특별시 성북구 삼선동2가,6*,다가구,8m미만,111.61,89,202306,7,"64,500",-,-,1996,삼선교로14길,-,중개거래,서울 성북구
979,서울특별시 성북구 삼선동2가,2**,단독,12m미만,165.81,87.9,202307,8,"80,000",-,-,1993,삼선교로10길,20230831,중개거래,서울 성북구
980,서울특별시 성북구 삼선동2가,2**,단독,12m미만,165.81,87.9,202307,8,"80,000",-,-,1993,삼선교로10길,-,중개거래,서울 성북구
981,서울특별시 성북구 삼선동2가,1**,다가구,8m미만,199.97,126,202309,12,"98,474",-,-,1992,삼선교로12길,-,직거래,-
982,서울특별시 성북구 삼선동2가,6*,다가구,8m미만,250.35,152,202402,29,"129,000",개인,개인,1997,삼선교로14길,-,중개거래,서울 성북구
983,서울특별시 성북구 삼선동2가,1**,단독,8m미만,136.25,84.3,202403,9,"69,700",개인,개인,1989,삼선교로12길,-,중개거래,서울 성북구
984,서울특별시 성북구 삼선동3가,5*,다가구,25m미만,485.03,212.6,202306,30,"142,000",-,-,1993,보문로29길,-,중개거래,경기 안양동안구
985,서울특별시 성북구 삼선동5가,2**,단독,12m미만,386.72,154.6,202310,10,"157,000",-,-,1997,삼선교로24길,-,중개거래,서울 성북구
986,서울특별시 성북구 삼선동5가,2**,단독,25m미만,29.76,46,202311,17,"40,000",-,-,1980,보문로29길,-,중개거래,서울 성북구
