NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수,매도,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
6098,서울특별시 구로구 고척동,Jan-98,98,1,고척 랜드플러스,39.36,202212,16,"33,450",12,-,-,2022,경서로 21,-,직거래,-
6099,서울특별시 구로구 고척동,Jan-98,98,1,고척 랜드플러스,39.71,202212,16,"33,400",10,-,-,2022,경서로 21,-,직거래,-
6100,서울특별시 구로구 고척동,Jan-98,98,1,고척 랜드플러스,39.52,202212,16,"33,050",10,-,-,2022,경서로 21,-,직거래,-
6101,서울특별시 구로구 고척동,Jan-98,98,1,고척 랜드플러스,39.52,202212,16,"33,200",9,-,-,2022,경서로 21,-,직거래,-
6102,서울특별시 구로구 고척동,Jan-98,98,1,고척 랜드플러스,39.71,202212,16,"32,350",3,-,-,2022,경서로 21,-,직거래,-
6103,서울특별시 구로구 고척동,Jan-98,98,1,고척 랜드플러스,39.52,202212,16,"32,650",7,-,-,2022,경서로 21,-,직거래,-
6104,서울특별시 구로구 고척동,Jan-98,98,1,고척 랜드플러스,39.36,202212,16,"33,100",11,-,-,2022,경서로 21,-,직거래,-
6105,서울특별시 구로구 고척동,Jan-98,98,1,고척 랜드플러스,39.71,202212,16,"32,700",5,-,-,2022,경서로 21,-,직거래,-
6106,서울특별시 구로구 고척동,Jan-98,98,1,고척 랜드플러스,39.52,202212,16,"32,150",4,-,-,2022,경서로 21,-,직거래,-
6107,서울특별시 구로구 고척동,Jan-98,98,1,고척 랜드플러스,39.71,202212,16,"32,700",6,-,-,2022,경서로 21,-,직거래,-
6108,서울특별시 구로구 고척동,137-15,137,15,드어반트라움,29.63,202301,6,"30,000",8,-,-,2021,경서로 62-6,-,직거래,-
6109,서울특별시 구로구 고척동,137-15,137,15,드어반트라움,29.63,202301,27,"30,000",3,-,-,2021,경서로 62-6,-,직거래,-
6110,서울특별시 구로구 고척동,137-15,137,15,드어반트라움,29.63,202301,30,"30,000",9,-,-,2021,경서로 62-6,-,직거래,-
6111,서울특별시 구로구 고척동,76-14,76,14,고척동 헤리움 더원,19.0071,202302,7,"20,720",12,-,-,2021,중앙로 18,-,직거래,-
6112,서울특별시 구로구 고척동,137-15,137,15,드어반트라움,29.63,202302,15,"30,000",8,-,-,2021,경서로 62-6,-,직거래,-
6113,서울특별시 구로구 고척동,137-15,137,15,드어반트라움,29.63,202302,22,"30,000",10,-,-,2021,경서로 62-6,-,직거래,-
6114,서울특별시 구로구 고척동,137-15,137,15,드어반트라움,29.63,202303,15,"30,000",6,-,-,2021,경서로 62-6,-,직거래,-
6115,서울특별시 구로구 고척동,76-14,76,14,고척동 헤리움 더원,19.0071,202304,7,"20,000",11,-,-,2021,중앙로 18,-,중개거래,서울 구로구
6116,서울특별시 구로구 개봉동,70-18,70,18,비케이힐타운,29.99,202205,23,"27,500",5,-,-,2021, ,-,직거래,-
6117,서울특별시 구로구 개봉동,70-18,70,18,비케이힐타운,29.22,202205,24,"28,000",10,-,-,2021, ,-,직거래,-
6118,서울특별시 구로구 개봉동,70-18,70,18,비케이힐타운,34.44,202206,30,"28,000",2,-,-,2021, ,-,직거래,-
6119,서울특별시 구로구 개봉동,70-18,70,18,비케이힐타운,34.44,202208,8,"29,000",10,-,-,2021, ,-,직거래,-
6120,서울특별시 구로구 개봉동,403-15,403,15,국일오피스텔,22.72,202210,17,"8,200",4,-,-,2002,남부순환로95길 42-11,-,중개거래,서울 구로구
6121,서울특별시 구로구 오류동,Feb-46,46,2,아크로펠리스,18,202205,17,"7,650",2,-,-,2004,경인로20나길 36,-,중개거래,서울 구로구
6122,서울특별시 구로구 오류동,Jan-33,33,1,예성라온팰리스,137.78,202205,23,"54,000",2,-,-,2007,경인로 236,-,직거래,-
6123,서울특별시 구로구 오류동,55-16,55,16,프리가,20.73,202205,23,"9,900",5,-,-,2013,경인로20가길 23,-,중개거래,서울 구로구
6124,서울특별시 구로구 오류동,Jan-46,46,1,이좋은집,34.07,202205,25,"13,900",6,-,-,2005,경인로20나길 30,20220727,중개거래,서울 구로구
6125,서울특별시 구로구 오류동,9-231,9,231,오류동 삼전솔하임,48.081,202206,11,"35,500",16,-,-,2020,경인로 187,-,중개거래,서울 구로구
6126,서울특별시 구로구 오류동,51-31,51,31,포스시티,19.24,202206,11,"9,800",11,-,-,2014,경인로20길 6,-,중개거래,서울 구로구
6127,서울특별시 구로구 오류동,55-16,55,16,프리가,20.73,202206,14,"10,950",6,-,-,2013,경인로20가길 23,-,중개거래,서울 구로구
6128,서울특별시 구로구 오류동,9-231,9,231,오류동 삼전솔하임,48.081,202206,15,"33,900",20,-,-,2020,경인로 187,-,중개거래,서울 구로구 서울 양천구
6129,서울특별시 구로구 오류동,59-49,59,49,몽삐에뜨8차,25.38,202206,17,"26,300",2,-,-,2022,경인로 226-7,-,직거래,-
6130,서울특별시 구로구 오류동,51-31,51,31,포스시티,19.24,202206,22,"10,000",11,-,-,2014,경인로20길 6,-,중개거래,서울 구로구
6131,서울특별시 구로구 오류동,Feb-46,46,2,아크로펠리스,18,202206,25,"15,000",3,-,-,2004,경인로20나길 36,-,중개거래,서울 구로구
6132,서울특별시 구로구 오류동,Jan-46,46,1,이좋은집,34.07,202206,29,"14,000",14,-,-,2005,경인로20나길 30,-,중개거래,서울 구로구
6133,서울특별시 구로구 오류동,55-16,55,16,프리가,20.73,202206,30,"12,500",5,-,-,2013,경인로20가길 23,-,중개거래,서울 영등포구
6134,서울특별시 구로구 오류동,9-35,9,35,예성타워,41.421,202206,30,"36,400",9,-,-,2022,고척로4길 8,-,직거래,-
6135,서울특별시 구로구 오류동,59-49,59,49,몽삐에뜨8차,27.67,202207,4,"30,900",4,-,-,2022,경인로 226-7,-,직거래,-
6136,서울특별시 구로구 오류동,Feb-46,46,2,아크로펠리스,18,202207,9,"8,400",13,-,-,2004,경인로20나길 36,-,중개거래,서울 구로구 서울 서초구
6137,서울특별시 구로구 오류동,59-49,59,49,몽삐에뜨8차,25.32,202207,11,"27,900",4,-,-,2022,경인로 226-7,-,직거래,-
6138,서울특별시 구로구 오류동,Feb-46,46,2,아크로펠리스,18,202207,15,"8,400",9,-,-,2004,경인로20나길 36,-,중개거래,서울 구로구
6139,서울특별시 구로구 오류동,Jan-46,46,1,이좋은집,34.07,202207,20,"15,500",9,-,-,2005,경인로20나길 30,-,중개거래,서울 구로구
6140,서울특별시 구로구 오류동,6-59,6,59,락스테이,29.97,202207,21,"18,990",9,-,-,2018,고척로1길 17,-,직거래,-
6141,서울특별시 구로구 오류동,Feb-46,46,2,아크로펠리스,18,202207,23,"9,000",4,-,-,2004,경인로20나길 36,-,중개거래,서울 구로구
6142,서울특별시 구로구 오류동,Jun-73,73,6,삼백리치빌,37.04,202207,25,"15,000",2,-,-,2004,서해안로 2313-16,-,중개거래,서울 구로구
6143,서울특별시 구로구 오류동,59-49,59,49,몽삐에뜨8차,25.38,202207,26,"27,700",8,-,-,2022,경인로 226-7,-,직거래,-
6144,서울특별시 구로구 오류동,6-59,6,59,락스테이,29.97,202207,26,"16,275",8,-,-,2018,고척로1길 17,-,직거래,-
6145,서울특별시 구로구 오류동,6-59,6,59,락스테이,29.97,202207,27,"16,500",9,-,-,2018,고척로1길 17,-,직거래,-
6146,서울특별시 구로구 오류동,6-59,6,59,락스테이,29.97,202207,27,"16,510",11,-,-,2018,고척로1길 17,-,직거래,-
6147,서울특별시 구로구 오류동,6-59,6,59,락스테이,29.97,202207,27,"16,000",6,-,-,2018,고척로1길 17,-,직거래,-
6148,서울특별시 구로구 오류동,Jan-33,33,1,예성라온팰리스,113.57,202207,29,"55,000",3,-,-,2007,경인로 236,-,중개거래,서울 구로구
6149,서울특별시 구로구 오류동,34-13,34,13,현대 썬앤빌 구로,16.418,202207,29,"8,000",4,-,-,2014,경인로19가길 40,-,직거래,-
6150,서울특별시 구로구 오류동,6-59,6,59,락스테이,29.97,202208,1,"16,000",5,-,-,2018,고척로1길 17,-,직거래,-
6151,서울특별시 구로구 오류동,6-59,6,59,락스테이,29.97,202208,1,"15,500",2,-,-,2018,고척로1길 17,-,직거래,-
6152,서울특별시 구로구 오류동,6-59,6,59,락스테이,29.97,202208,1,"15,500",3,-,-,2018,고척로1길 17,-,직거래,-
6153,서울특별시 구로구 오류동,6-59,6,59,락스테이,29.97,202208,1,"15,500",4,-,-,2018,고척로1길 17,-,직거래,-
6154,서울특별시 구로구 오류동,6-59,6,59,락스테이,29.97,202208,1,"16,000",6,-,-,2018,고척로1길 17,-,직거래,-
6155,서울특별시 구로구 오류동,6-59,6,59,락스테이,29.97,202208,1,"15,500",2,-,-,2018,고척로1길 17,-,직거래,-
6156,서울특별시 구로구 오류동,6-59,6,59,락스테이,29.97,202208,1,"16,500",10,-,-,2018,고척로1길 17,-,직거래,-
6157,서울특별시 구로구 오류동,6-59,6,59,락스테이,29.97,202208,1,"15,500",3,-,-,2018,고척로1길 17,-,직거래,-
6158,서울특별시 구로구 오류동,6-59,6,59,락스테이,29.97,202208,1,"16,000",7,-,-,2018,고척로1길 17,-,직거래,-
6159,서울특별시 구로구 오류동,6-59,6,59,락스테이,29.97,202208,1,"16,000",5,-,-,2018,고척로1길 17,-,직거래,-
6160,서울특별시 구로구 오류동,6-59,6,59,락스테이,29.97,202208,1,"16,500",10,-,-,2018,고척로1길 17,-,직거래,-
6161,서울특별시 구로구 오류동,6-59,6,59,락스테이,29.97,202208,1,"16,500",11,-,-,2018,고척로1길 17,-,직거래,-
6162,서울특별시 구로구 오류동,6-59,6,59,락스테이,29.97,202208,1,"16,000",7,-,-,2018,고척로1길 17,-,직거래,-
6163,서울특별시 구로구 오류동,59-49,59,49,몽삐에뜨8차,25.32,202208,2,"28,900",9,-,-,2022,경인로 226-7,-,직거래,-
6164,서울특별시 구로구 오류동,59-20,59,20,칸타빌레5차,21.47,202208,13,"16,400",17,-,-,2019,경인로 224,-,중개거래,서울 구로구
6165,서울특별시 구로구 오류동,47-24,47,24,(47-24),20.4,202208,13,"10,600",16,-,-,2017,경인로 178-8,-,중개거래,서울 구로구
6166,서울특별시 구로구 오류동,34-13,34,13,현대 썬앤빌 구로,16.418,202208,15,"7,000",5,-,-,2014,경인로19가길 40,-,중개거래,서울 동작구
6167,서울특별시 구로구 오류동,Jan-46,46,1,이좋은집,29.43,202208,16,"12,400",6,-,-,2005,경인로20나길 30,-,중개거래,서울 구로구
6168,서울특별시 구로구 오류동,Jun-68,68,6,다숲,69.42,202208,17,"39,000",3,-,-,2017,서해안로 2317,-,중개거래,서울 구로구
6169,서울특별시 구로구 오류동,55-16,55,16,프리가,20.73,202208,19,"14,400",8,-,-,2013,경인로20가길 23,-,중개거래,서울 강서구
6170,서울특별시 구로구 오류동,Feb-46,46,2,아크로펠리스,36,202208,22,"14,650",6,-,-,2004,경인로20나길 36,-,중개거래,서울 구로구
6171,서울특별시 구로구 오류동,Apr-31,31,4,오류동휘버스아파트,46.89,202208,31,"14,500",3,-,-,2006,고척로18길 77,-,중개거래,서울 구로구
6172,서울특별시 구로구 오류동,34-13,34,13,현대 썬앤빌 구로,16.418,202209,8,"9,500",5,-,-,2014,경인로19가길 40,-,중개거래,서울 구로구
6173,서울특별시 구로구 오류동,34-13,34,13,현대 썬앤빌 구로,16.418,202209,14,"7,350",5,-,-,2014,경인로19가길 40,-,직거래,-
6174,서울특별시 구로구 오류동,Feb-46,46,2,아크로펠리스,18,202209,17,"8,050",14,-,-,2004,경인로20나길 36,-,중개거래,서울 구로구
6175,서울특별시 구로구 오류동,Feb-75,75,2,오류동역솔리스타,18.32,202209,23,"11,620",3,-,-,2016,경인로20나길 63,-,직거래,-
6176,서울특별시 구로구 오류동,Jan-46,46,1,이좋은집,34.07,202210,5,"14,000",8,-,-,2005,경인로20나길 30,-,중개거래,서울 구로구
6177,서울특별시 구로구 오류동,Feb-48,48,2,칸타빌레 8차,17.3,202210,13,"17,400",19,-,-,2022,경인로20나길 12,-,중개거래,서울 광진구 서울 구로구
6178,서울특별시 구로구 오류동,134-1,134,1,(134-1),30.03,202210,14,"9,400",7,-,-,2001,오류로 86,-,중개거래,서울 구로구
6179,서울특별시 구로구 오류동,47-24,47,24,(47-24),20.97,202210,21,"11,500",4,-,-,2017,경인로 178-8,-,중개거래,서울 구로구
6180,서울특별시 구로구 오류동,Feb-46,46,2,아크로펠리스,18,202210,22,"8,900",4,-,-,2004,경인로20나길 36,-,중개거래,서울 구로구
6181,서울특별시 구로구 오류동,134-1,134,1,(134-1),30.03,202210,25,"9,000",2,-,-,2001,오류로 86,-,중개거래,서울 구로구
6182,서울특별시 구로구 오류동,Jan-58,58,1,원타워3차,17.28,202210,28,"15,470",5,-,-,2018,경인로 220,-,직거래,-
6183,서울특별시 구로구 오류동,51-31,51,31,포스시티,19.75,202210,30,"9,500",2,-,-,2014,경인로20길 6,-,직거래,-
6184,서울특별시 구로구 오류동,Feb-48,48,2,칸타빌레 8차,17.3,202211,17,"14,400",5,-,-,2022,경인로20나길 12,-,직거래,-
6185,서울특별시 구로구 오류동,Feb-48,48,2,칸타빌레 8차,17.3,202211,23,"17,800",12,-,-,2022,경인로20나길 12,-,직거래,-
6186,서울특별시 구로구 오류동,Feb-48,48,2,칸타빌레 8차,17.3,202211,23,"18,000",13,-,-,2022,경인로20나길 12,-,중개거래,서울 구로구
6187,서울특별시 구로구 오류동,Feb-46,46,2,아크로펠리스,18,202211,24,"6,300",13,-,-,2004,경인로20나길 36,-,중개거래,서울 영등포구
6188,서울특별시 구로구 오류동,Feb-46,46,2,아크로펠리스,18,202212,1,"8,700",5,-,-,2004,경인로20나길 36,-,직거래,-
6189,서울특별시 구로구 오류동,Feb-46,46,2,아크로펠리스,18,202212,5,"9,000",12,-,-,2004,경인로20나길 36,-,직거래,-
6190,서울특별시 구로구 오류동,Jan-46,46,1,이좋은집,29.43,202212,6,"12,200",6,-,-,2005,경인로20나길 30,-,중개거래,서울 구로구
6191,서울특별시 구로구 오류동,Feb-46,46,2,아크로펠리스,18,202212,9,"8,200",3,-,-,2004,경인로20나길 36,-,중개거래,서울 구로구
6192,서울특별시 구로구 오류동,Jan-33,33,1,예성라온팰리스,92.02,202212,10,"41,000",5,-,-,2007,경인로 236,-,중개거래,서울 구로구
6193,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"21,800",6,-,-,2022,경인로27길 13,-,직거래,-
6194,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"23,850",14,-,-,2022,경인로27길 13,-,직거래,-
6195,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"22,800",13,-,-,2022,경인로27길 13,-,직거래,-
6196,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"24,350",15,-,-,2022,경인로27길 13,-,직거래,-
6197,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"23,250",15,-,-,2022,경인로27길 13,-,직거래,-
6198,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"23,850",10,-,-,2022,경인로27길 13,-,직거래,-
6199,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"24,350",15,-,-,2022,경인로27길 13,-,직거래,-
6200,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"22,800",8,-,-,2022,경인로27길 13,-,직거래,-
6201,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"23,850",13,-,-,2022,경인로27길 13,-,직거래,-
6202,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"21,800",4,-,-,2022,경인로27길 13,-,직거래,-
6203,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"23,850",10,-,-,2022,경인로27길 13,-,직거래,-
6204,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"22,800",6,-,-,2022,경인로27길 13,-,직거래,-
6205,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"23,850",10,-,-,2022,경인로27길 13,-,직거래,-
6206,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"21,800",6,-,-,2022,경인로27길 13,-,직거래,-
6207,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"23,850",13,-,-,2022,경인로27길 13,-,직거래,-
6208,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"23,850",13,-,-,2022,경인로27길 13,-,직거래,-
6209,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"22,800",7,-,-,2022,경인로27길 13,-,직거래,-
6210,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"21,800",4,-,-,2022,경인로27길 13,-,직거래,-
6211,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"21,800",4,-,-,2022,경인로27길 13,-,직거래,-
6212,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"22,800",12,-,-,2022,경인로27길 13,-,직거래,-
6213,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"23,850",11,-,-,2022,경인로27길 13,-,직거래,-
6214,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"21,800",8,-,-,2022,경인로27길 13,-,직거래,-
6215,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"21,800",9,-,-,2022,경인로27길 13,-,직거래,-
6216,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"23,850",14,-,-,2022,경인로27길 13,-,직거래,-
6217,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"20,450",3,-,-,2022,경인로27길 13,-,직거래,-
6218,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"22,800",8,-,-,2022,경인로27길 13,-,직거래,-
6219,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"24,350",15,-,-,2022,경인로27길 13,-,직거래,-
6220,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"22,800",6,-,-,2022,경인로27길 13,-,직거래,-
6221,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"21,400",3,-,-,2022,경인로27길 13,-,직거래,-
6222,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"22,800",6,-,-,2022,경인로27길 13,-,직거래,-
6223,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"21,400",2,-,-,2022,경인로27길 13,-,직거래,-
6224,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"23,850",11,-,-,2022,경인로27길 13,-,직거래,-
6225,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"21,400",3,-,-,2022,경인로27길 13,-,직거래,-
6226,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"22,800",9,-,-,2022,경인로27길 13,-,직거래,-
6227,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"24,350",16,-,-,2022,경인로27길 13,-,직거래,-
6228,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"20,800",4,-,-,2022,경인로27길 13,-,직거래,-
6229,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"23,250",16,-,-,2022,경인로27길 13,-,직거래,-
6230,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"22,800",14,-,-,2022,경인로27길 13,-,직거래,-
6231,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"23,250",16,-,-,2022,경인로27길 13,-,직거래,-
6232,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"21,800",5,-,-,2022,경인로27길 13,-,직거래,-
6233,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"21,800",7,-,-,2022,경인로27길 13,-,직거래,-
6234,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"22,800",8,-,-,2022,경인로27길 13,-,직거래,-
6235,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"23,850",10,-,-,2022,경인로27길 13,-,직거래,-
6236,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"24,350",15,-,-,2022,경인로27길 13,-,직거래,-
6237,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"22,800",9,-,-,2022,경인로27길 13,-,직거래,-
6238,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"21,400",2,-,-,2022,경인로27길 13,-,직거래,-
6239,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"22,800",9,-,-,2022,경인로27길 13,-,직거래,-
6240,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"23,850",13,-,-,2022,경인로27길 13,-,직거래,-
6241,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"24,350",16,-,-,2022,경인로27길 13,-,직거래,-
6242,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"23,850",14,-,-,2022,경인로27길 13,-,직거래,-
6243,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"23,250",15,-,-,2022,경인로27길 13,-,직거래,-
6244,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"22,800",7,-,-,2022,경인로27길 13,-,직거래,-
6245,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"22,800",13,-,-,2022,경인로27길 13,-,직거래,-
6246,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"20,450",2,-,-,2022,경인로27길 13,-,직거래,-
6247,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"22,800",7,-,-,2022,경인로27길 13,-,직거래,-
6248,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"20,450",3,-,-,2022,경인로27길 13,-,직거래,-
6249,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"22,800",11,-,-,2022,경인로27길 13,-,직거래,-
6250,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"22,800",14,-,-,2022,경인로27길 13,-,직거래,-
6251,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"21,400",3,-,-,2022,경인로27길 13,-,직거래,-
6252,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"22,800",6,-,-,2022,경인로27길 13,-,직거래,-
6253,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"22,800",10,-,-,2022,경인로27길 13,-,직거래,-
6254,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"21,800",5,-,-,2022,경인로27길 13,-,직거래,-
6255,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"23,850",11,-,-,2022,경인로27길 13,-,직거래,-
6256,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"24,350",16,-,-,2022,경인로27길 13,-,직거래,-
6257,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"24,350",16,-,-,2022,경인로27길 13,-,직거래,-
6258,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"21,800",5,-,-,2022,경인로27길 13,-,직거래,-
6259,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"23,850",12,-,-,2022,경인로27길 13,-,직거래,-
6260,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"21,800",7,-,-,2022,경인로27길 13,-,직거래,-
6261,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"22,800",12,-,-,2022,경인로27길 13,-,직거래,-
6262,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"20,800",4,-,-,2022,경인로27길 13,-,직거래,-
6263,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"23,850",12,-,-,2022,경인로27길 13,-,직거래,-
6264,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"21,800",5,-,-,2022,경인로27길 13,-,직거래,-
6265,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"21,800",4,-,-,2022,경인로27길 13,-,직거래,-
6266,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"21,800",9,-,-,2022,경인로27길 13,-,직거래,-
6267,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"23,850",11,-,-,2022,경인로27길 13,-,직거래,-
6268,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"22,800",9,-,-,2022,경인로27길 13,-,직거래,-
6269,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"21,400",3,-,-,2022,경인로27길 13,-,직거래,-
6270,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"22,800",8,-,-,2022,경인로27길 13,-,직거래,-
6271,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"21,800",8,-,-,2022,경인로27길 13,-,직거래,-
6272,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"23,850",12,-,-,2022,경인로27길 13,-,직거래,-
6273,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"22,800",11,-,-,2022,경인로27길 13,-,직거래,-
6274,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"22,800",10,-,-,2022,경인로27길 13,-,직거래,-
6275,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"21,400",2,-,-,2022,경인로27길 13,-,직거래,-
6276,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"23,850",12,-,-,2022,경인로27길 13,-,직거래,-
6277,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"23,850",14,-,-,2022,경인로27길 13,-,직거래,-
6278,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,29.33,202212,19,"22,800",7,-,-,2022,경인로27길 13,-,직거래,-
6279,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"20,800",5,-,-,2022,경인로27길 13,-,직거래,-
6280,서울특별시 구로구 오류동,31-121,31,121,오류동 청년주택,28.03,202212,19,"20,800",5,-,-,2022,경인로27길 13,-,직거래,-
6281,서울특별시 구로구 오류동,134-1,134,1,(134-1),29.26,202212,24,"10,000",5,-,-,2001,오류로 86,-,중개거래,서울 구로구
6282,서울특별시 구로구 오류동,Feb-48,48,2,칸타빌레 8차,17.3,202212,28,"17,300",11,-,-,2022,경인로20나길 12,-,중개거래,서울 영등포구
6283,서울특별시 구로구 오류동,134-1,134,1,(134-1),29.26,202301,13,"9,500",8,-,-,2001,오류로 86,-,중개거래,서울 구로구
6284,서울특별시 구로구 오류동,47-24,47,24,(47-24),20.97,202302,1,"12,500",10,-,-,2017,경인로 178-8,-,중개거래,서울 구로구
6285,서울특별시 구로구 오류동,6-59,6,59,락스테이,29.97,202302,27,"16,700",9,-,-,2018,고척로1길 17,-,직거래,-
