NO,시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
21215,서울특별시 성북구 안암동5가,12,12,0,동광하이츠빌라,59.97,39.6,202306,6,"27,000",3,-,-,1993, 52-10,-,중개거래,서울 강남구,-
21216,서울특별시 성북구 안암동5가,12-148,12,148,(12-148),70.74,60.03,202306,12,"34,500",1,-,-,1992,개운사길 60-34,-,중개거래,서울 동대문구,-
21217,서울특별시 성북구 안암동5가,103-125,103,125,(103-125),53.6,28.36,202402,1,"23,000",-1,개인,개인,1997,고려대로24가길 14-21,-,직거래,-,24.02.02
21218,서울특별시 마포구 성산동,200-104,200,104,대웅빌라,56.32,27.84,202307,25,"37,800",2,-,-,2002,새터산14길 12,-,중개거래,서울 마포구 서울 성동구,-
21219,서울특별시 마포구 성산동,23-16,23,16,골든팰리스,38.93,26.264,202307,27,"40,000",6,-,-,2017,월드컵북로12길 96,-,중개거래,서울 마포구,-
21220,서울특별시 마포구 성산동,04월 03일,4,3,성산동이에스하임,29.97,19.7,202307,29,"44,000",2,-,-,2019,성미산로13길 97,-,중개거래,서울 용산구,-
21221,서울특별시 마포구 성산동,145-3,145,3,팰리스뷰,43.37,26.72,202307,29,"42,500",5,-,-,2018,모래내로7안길 30,-,중개거래,서울 마포구,-
21222,서울특별시 마포구 성산동,249-11,249,11,명진쉐르빌2차,51.77,30.95,202307,31,"35,000",5,-,-,2012,월드컵로26길 37,-,중개거래,서울 마포구,-
21223,서울특별시 마포구 성산동,200-312,200,312,화이트빌,27.34,16.58,202308,1,"24,000",3,-,-,2013,새터산2길 15,-,중개거래,서울 마포구,-
21224,서울특별시 마포구 성산동,214-19,214,19,슈펜하임성산,29.98,19.69,202308,2,"42,000",4,-,-,2017,월드컵로30다길 37,-,직거래,-,-
21225,서울특별시 마포구 성산동,128-9,128,9,성재센트리움,35.88,22.57,202308,2,"35,500",6,-,-,2018,성암로 19,-,중개거래,서울 마포구,-
21226,서울특별시 마포구 성산동,131-20,131,20,유일빌리지2단지,28.92,19.37,202308,3,"30,500",2,-,-,2016,모래내로9길 11,-,중개거래,서울 마포구,-
21227,서울특별시 마포구 성산동,638-8,638,8,(638-8),41.43,21.29,202308,4,"15,700",-1,-,-,1997,동교로17길 87,-,중개거래,서울 마포구,-
21228,서울특별시 마포구 성산동,04월 17일,4,17,성운,52.24,28.713,202308,10,"42,000",3,-,-,2011,성미산로11길 88,-,중개거래,서울 마포구,-
21229,서울특별시 마포구 성산동,261-38,261,38,베아트리스,75.23,46.09,202308,11,"45,000",4,-,-,2008,성미산로5길 96,-,중개거래,서울 강남구,-
21230,서울특별시 마포구 성산동,620-5,620,5,참사랑쉐르빌,30.56,17.54,202308,12,"15,500",5,-,-,2003,성미산로15길 27-1,-,중개거래,서울 마포구,-
21231,서울특별시 마포구 성산동,630-11,630,11,신흥빌라,36.58,23.08,202308,13,"30,000",3,-,-,1993,동교로23길 89-8,-,중개거래,서울 은평구,-
21232,서울특별시 마포구 성산동,04월 03일,4,3,성산동이에스하임,29.95,19.69,202308,14,"44,000",2,-,-,2019,성미산로13길 97,-,중개거래,서울 성동구 서울 용산구,-
21233,서울특별시 마포구 성산동,04월 03일,4,3,성산동이에스하임,29.95,19.69,202308,14,"44,000",4,-,-,2019,성미산로13길 97,-,중개거래,서울 마포구 서울 용산구,-
21234,서울특별시 마포구 성산동,160-10,160,10,(160-10),39.16,31.61,202308,14,"40,000",2,-,-,1990,월드컵북로33길 12,-,중개거래,서울 마포구,-
21235,서울특별시 마포구 성산동,04월 08일,4,8,바움샤인빌,29.7,18.612,202308,15,"38,900",4,-,-,2020,성미산로11길 92,-,중개거래,서울 강서구,-
21236,서울특별시 마포구 성산동,39-28,39,28,이가에스토,59.84,49.81,202308,16,"68,000",5,-,-,2023,월드컵북로11길 32,-,중개거래,서울 마포구,-
21237,서울특별시 마포구 성산동,04월 03일,4,3,성산동이에스하임,29.97,19.7,202308,16,"43,900",4,-,-,2019,성미산로13길 97,-,중개거래,서울 용산구,-
21238,서울특별시 마포구 성산동,04월 03일,4,3,성산동이에스하임,29.97,19.7,202308,16,"43,900",3,-,-,2019,성미산로13길 97,-,중개거래,서울 용산구,-
21239,서울특별시 마포구 성산동,23-16,23,16,골든팰리스,33.97,22.916,202308,17,"40,900",5,-,-,2017,월드컵북로12길 96,-,중개거래,서울 마포구,-
21240,서울특별시 마포구 성산동,160-10,160,10,(160-10),37.66,30.39,202308,17,"40,000",1,-,-,1990,월드컵북로33길 12,-,중개거래,서울 마포구,-
21241,서울특별시 마포구 성산동,649-7,649,7,삼호빌라A동,36.85,30.33,202308,19,"22,000",-1,-,-,1989,성미산로2길 10,-,중개거래,경기 고양일산서구 서울 마포구,-
21242,서울특별시 마포구 성산동,258-12,258,12,(258-12),27.95,17.57,202308,28,"35,500",3,-,-,2017,성미산로3나길 27,-,중개거래,서울 마포구,-
21243,서울특별시 마포구 성산동,215-1,215,1,모던주택,64.5,38.442,202308,29,"46,000",4,-,-,2005,월드컵로30나길 25,-,중개거래,서울 은평구,-
21244,서울특별시 마포구 성산동,200-342,200,342,해비치하우스,22.97,20,202308,30,"37,500",4,-,-,2017,새터산7길 26,-,직거래,-,-
21245,서울특별시 마포구 성산동,30-30,30,30,백송아트빌,59.91,33.5,202309,1,"34,900",2,-,-,2008,성미산로5길 50-12,-,중개거래,서울 마포구,-
21246,서울특별시 마포구 성산동,May-59,59,5,화이트빌,40.44,23.1,202309,1,"30,000",3,-,-,2010,월드컵북로23길 21,-,중개거래,서울 마포구,-
21247,서울특별시 마포구 성산동,644-7,644,7,조은빌라,30.96,16.97,202309,5,"19,200",3,-,-,1996,월드컵로20길 41-6,-,중개거래,서울 마포구,-
21248,서울특별시 마포구 성산동,13-16,13,16,지우주택,66.43,31.8,202309,9,"36,000",4,-,-,2001,성미산로11길 40,-,중개거래,서울 마포구,-
21249,서울특별시 마포구 성산동,200-117,200,117,백송아트빌,53.81,23.2,202309,12,"25,000",5,-,-,2003,새터산14안길 10,-,직거래,-,-
21250,서울특별시 마포구 성산동,635-8,635,8,현대하이츠빌라,69.42,33.49,202309,14,"37,500",1,-,-,1995,성미산로10길 20,-,중개거래,서울 마포구,-
21251,서울특별시 마포구 성산동,620-6,620,6,미란채(620-6),67.89,44.153,202309,16,"38,500",5,-,-,2003,성미산로15길 25-1,-,중개거래,서울 마포구,-
21252,서울특별시 마포구 성산동,24-19,24,19,동양하우징,37.77,24.13,202309,18,"39,000",2,-,-,2018,연남로13길 55,-,중개거래,서울 강서구,-
21253,서울특별시 마포구 성산동,258-12,258,12,(258-12),34.44,21.65,202309,20,"35,000",5,-,-,2017,성미산로3나길 27,-,중개거래,서울 마포구,-
21254,서울특별시 마포구 성산동,23-16,23,16,골든팰리스,35.45,23.915,202309,22,"43,000",3,-,-,2017,월드컵북로12길 96,-,중개거래,서울 마포구,-
21255,서울특별시 마포구 성산동,23-16,23,16,골든팰리스,36.21,24.427,202309,22,"42,000",4,-,-,2017,월드컵북로12길 96,-,중개거래,서울 마포구,-
21256,서울특별시 마포구 성산동,150-11,150,11,(150-11),48.78,28.029,202309,23,"19,600",4,-,-,1994,성암로7길 28,-,중개거래,서울 마포구,-
21257,서울특별시 마포구 성산동,214,214,0,다이아캐슬,35.11,27.12,202309,24,"37,700",4,-,-,2017,월드컵로30나길 17,-,중개거래,서울 마포구,-
21258,서울특별시 마포구 성산동,30-58,30,58,삼정빌리지나동,51.54,30.125,202309,26,"18,250",-1,-,-,1992,성미산로5길 50-14,-,중개거래,서울 마포구,-
21259,서울특별시 마포구 성산동,624-3,624,3,하정아트빌,50.25,28.94,202310,4,"50,500",3,-,-,2023,성미산로13길 14,-,중개거래,서울 마포구,-
21260,서울특별시 마포구 성산동,271-13,271,13,유성빌라,52.44,22.76,202310,7,"28,000",-1,-,-,1996,월드컵로30길 41,-,중개거래,서울 마포구,-
21261,서울특별시 마포구 성산동,04월 08일,4,8,바움샤인빌,29.94,18.763,202310,11,"41,000",4,-,-,2020,성미산로11길 92,-,중개거래,서울 마포구 서울 성동구,-
21262,서울특별시 마포구 성산동,249-15,249,15,궁전빌라,126.69,84.28,202310,12,"65,000",2,-,-,1998,성미산로3길 42,-,중개거래,서울 마포구,-
21263,서울특별시 마포구 성산동,633-7,633,7,대원파크빌,37.68,28.495,202310,12,"41,400",3,-,-,2023,월드컵북로9길 17-6,-,직거래,-,-
21264,서울특별시 마포구 성산동,633-7,633,7,대원파크빌,36.31,27.456,202310,12,"39,250",2,-,-,2023,월드컵북로9길 17-6,-,직거래,-,-
21265,서울특별시 마포구 성산동,633-7,633,7,대원파크빌,37.68,28.495,202310,12,"40,700",2,-,-,2023,월드컵북로9길 17-6,-,직거래,-,-
21266,서울특별시 마포구 성산동,633-7,633,7,대원파크빌,34.67,26.216,202310,12,"39,600",4,-,-,2023,월드컵북로9길 17-6,-,직거래,-,-
21267,서울특별시 마포구 성산동,633-7,633,7,대원파크빌,26.95,20.378,202310,12,"30,950",4,-,-,2023,월드컵북로9길 17-6,-,직거래,-,-
21268,서울특별시 마포구 성산동,633-7,633,7,대원파크빌,36.31,27.456,202310,12,"39,850",3,-,-,2023,월드컵북로9길 17-6,-,직거래,-,-
21269,서울특별시 마포구 성산동,633-7,633,7,대원파크빌,30.16,22.806,202310,12,"33,700",2,-,-,2023,월드컵북로9길 17-6,-,직거래,-,-
21270,서울특별시 마포구 성산동,633-7,633,7,대원파크빌,26.95,20.378,202310,12,"30,950",5,-,-,2023,월드컵북로9길 17-6,-,직거래,-,-
21271,서울특별시 마포구 성산동,633-7,633,7,대원파크빌,27.13,20.514,202310,12,"31,150",5,-,-,2023,월드컵북로9길 17-6,-,직거래,-,-
21272,서울특별시 마포구 성산동,633-7,633,7,대원파크빌,30.16,22.806,202310,12,"34,250",3,-,-,2023,월드컵북로9길 17-6,-,직거래,-,-
21273,서울특별시 마포구 성산동,214-31,214,31,성산휴먼타운,25.57,15.84,202310,13,"31,700",5,-,-,2017,월드컵로30다길 22,-,중개거래,서울 마포구,-
21274,서울특별시 마포구 성산동,250-1,250,1,삼정빌리지,61.2,25.965,202310,17,"32,000",1,-,-,1992,월드컵로26길 40-3,-,중개거래,서울 마포구,-
21275,서울특별시 마포구 성산동,271-13,271,13,유성빌라,35.05,15.27,202310,17,"30,500",3,-,-,1996,월드컵로30길 41,-,중개거래,서울 마포구 서울 용산구,-
21276,서울특별시 마포구 성산동,261-12,261,12,우리집빌라,42.49,24.13,202310,19,"36,700",2,-,-,2002,월드컵로30가길 16-5,-,중개거래,서울 마포구,-
21277,서울특별시 마포구 성산동,30-25,30,25,주영아트빌라B동,65.14,33.47,202310,19,"30,000",2,-,-,1998,성미산로3길 61,-,직거래,-,-
21278,서울특별시 마포구 성산동,261-31,261,31,준빌리지,29.38,19.29,202310,19,"35,000",4,-,-,2014,성미산로1길 68-10,-,중개거래,서울 마포구,-
21279,서울특별시 마포구 성산동,250-9,250,9,두드림빌2,47.55,26.89,202310,20,"29,500",3,-,-,2003,성미산로 15-7,-,중개거래,서울 마포구 서울 영등포구,-
21280,서울특별시 마포구 성산동,81-30,81,30,(81-30),34.28,26,202310,21,"20,500",2,-,-,1988,성산로4안길 47-6,-,중개거래,서울 마포구,-
21281,서울특별시 마포구 성산동,30-13,30,13,세라노빌,73.525,36.96,202310,22,"48,000",1,-,-,2008,성미산로5안길 7,-,직거래,-,-
21282,서울특별시 마포구 성산동,256-12,256,12,이레쉐르빌,55.86,28.73,202310,22,"38,000",2,-,-,2008,성미산로3나길 12,-,직거래,-,-
21283,서울특별시 마포구 성산동,157-8,157,8,청운빌라,35.24,21.47,202310,23,"23,000",3,-,-,1992,월드컵로36길 47-22,-,중개거래,서울 마포구,-
21284,서울특별시 마포구 성산동,250-39,250,39,시티하임ⅡB동,24.59,15.87,202310,26,"31,000",3,-,-,2019,성미산로5길 13,-,직거래,-,-
21285,서울특별시 마포구 성산동,628-2,628,2,리보아트빌B동,53.22,34.24,202310,27,"38,700",4,-,-,2004,성미산로16길 12-5,-,중개거래,서울 마포구,-
21286,서울특별시 마포구 성산동,271-2,271,2,세일빌라,51,32.4375,202310,28,"37,900",1,-,-,1992,성미산로1길 100-30,-,중개거래,서울 마포구,-
21287,서울특별시 마포구 성산동,251-22,251,22,삼성홈타운(251-22),49.58,23.028,202310,30,"36,000",2,-,-,2004,월드컵로26길 22,20240102,중개거래,서울 마포구,-
21288,서울특별시 마포구 성산동,04월 17일,4,17,성운,42.22,23.21,202310,30,"37,500",4,-,-,2011,성미산로11길 88,-,중개거래,서울 마포구,-
21289,서울특별시 마포구 성산동,251-22,251,22,삼성홈타운(251-22),49.58,23.028,202310,30,"36,000",2,-,-,2004,월드컵로26길 22,-,중개거래,서울 마포구,-
21290,서울특별시 마포구 성산동,23-16,23,16,골든팰리스,25.6,17.27,202310,31,"27,000",6,-,-,2017,월드컵북로12길 96,-,직거래,-,-
21291,서울특별시 마포구 성산동,23-16,23,16,골든팰리스,25.7,17.337,202310,31,"27,000",6,-,-,2017,월드컵북로12길 96,-,직거래,-,-
21292,서울특별시 마포구 성산동,20-19,20,19,라비앙로즈,31.38,19.7,202311,2,"33,000",3,-,-,2019,월드컵북로12길 48,-,중개거래,서울 마포구,-
21293,서울특별시 마포구 성산동,249-23,249,23,메조트론Ⅱ,144.08,99.518,202311,3,"92,000",2,-,-,2007,성미산로3길 38,-,중개거래,서울 마포구,-
21294,서울특별시 마포구 성산동,277-41,277,41,성산휴먼타운(277-41),27.46,16.5074,202311,4,"40,000",2,-,-,2021,성산로4길 12,-,중개거래,서울 마포구,-
21295,서울특별시 마포구 성산동,214,214,0,다이아캐슬,42.86,33.11,202311,5,"47,000",5,-,-,2017,월드컵로30나길 17,20231220,중개거래,서울 마포구,-
21296,서울특별시 마포구 성산동,214-11,214,11,더플레이스,29.68,22.722,202311,5,"43,000",2,-,-,2019,월드컵로30다길 5-5,-,중개거래,서울 마포구,-
21297,서울특별시 마포구 성산동,607-7,607,7,(607-7),61.91,41.73,202311,5,"40,000",2,-,-,1994,성미산로15길 106,-,직거래,-,-
21298,서울특별시 마포구 성산동,214,214,0,다이아캐슬,42.86,33.11,202311,5,"47,000",5,-,-,2017,월드컵로30나길 17,-,중개거래,서울 마포구,-
21299,서울특별시 마포구 성산동,10월 13일,13,10,성부주택,50.4,29.3,202311,8,"15,000",4,-,-,1996,성미산로13길 37,-,직거래,-,-
21300,서울특별시 마포구 성산동,10월 13일,13,10,성부주택,50.4,29.3,202311,8,"15,000",4,-,-,1996,성미산로13길 37,-,직거래,-,-
21301,서울특별시 마포구 성산동,234-31,234,31,월드하우스,27.27,16.8,202311,9,"29,000",2,-,-,2017,성미산로10길 7-18,-,중개거래,서울 마포구,-
21302,서울특별시 마포구 성산동,03월 09일,3,9,신우로얄빌라,49.56,44.18,202311,11,"34,500",1,-,-,1990,성미산로13길 109,-,중개거래,서울 마포구,-
21303,서울특별시 마포구 성산동,245-2,245,2,대성하우징,50.25,30.4,202311,15,"38,300",2,-,-,2008,월드컵로26길 58,-,중개거래,서울 마포구,-
21304,서울특별시 마포구 성산동,50-15,50,15,헤리티지,37.31,24.96,202311,18,"45,000",5,-,-,2017,연남로13길 71,-,중개거래,서울 마포구,-
21305,서울특별시 마포구 성산동,200-83,200,83,성산그린빌라,60.5,31.2,202311,20,"32,500",2,-,-,1991,새터산14길 25,-,중개거래,서울 마포구,-
21306,서울특별시 마포구 성산동,278-46,278,46,글로리홈즈,29.9,21.95,202311,20,"39,000",4,-,-,2020,성산로2길 41-8,-,중개거래,서울 마포구,-
21307,서울특별시 마포구 성산동,165-57,165,57,성호빌라,36.4,27.5,202311,20,"35,000",-1,-,-,1989,월드컵북로31길 26,-,중개거래,서울 마포구,-
21308,서울특별시 마포구 성산동,616-9,616,9,궁전빌라,48.85,26.57,202311,23,"30,000",3,-,-,1996,성미산로15길 53,-,중개거래,서울 마포구,-
21309,서울특별시 마포구 성산동,145-3,145,3,팰리스뷰,43.37,26.72,202311,25,"43,000",4,-,-,2018,모래내로7안길 30,-,중개거래,서울 마포구,-
21310,서울특별시 마포구 성산동,608-11,608,11,SELECTED2호점,15.12,11.791,202311,27,"25,000",2,-,-,2020,성미산로13길 102,-,중개거래,서울 강남구,-
21311,서울특별시 마포구 성산동,608-11,608,11,SELECTED2호점,15.12,11.791,202311,27,"25,000",2,-,-,2020,성미산로13길 102,-,중개거래,서울 강남구,-
21312,서울특별시 마포구 성산동,608-11,608,11,SELECTED2호점,15.12,11.791,202311,27,"25,000",2,-,-,2020,성미산로13길 102,-,중개거래,서울 강남구,-
21313,서울특별시 마포구 성산동,200-6,200,6,세민하이파크,30.09,17.22,202311,28,"33,000",4,-,-,2016,월드컵북로 168,-,중개거래,서울 마포구,-
21314,서울특별시 마포구 성산동,10월 30일,30,10,성산지오,23.27,15.84,202311,30,"32,500",3,-,-,2021,성미산로5안길 4,20231222,중개거래,서울 마포구,-
21315,서울특별시 마포구 성산동,01월 30일,30,1,(30-1),42.5,26.16,202312,4,"26,000",4,-,-,2012,성미산로7안길 49,-,중개거래,서울 마포구,-
21316,서울특별시 마포구 성산동,250-46,250,46,청구빌라,61.2,37.28,202312,5,"20,000",-1,-,-,1991,성미산로5길 7,-,직거래,-,-
21317,서울특별시 마포구 성산동,631-5,631,5,미도연립,47.61,39.5,202312,5,"22,800",-1,-,-,1991,월드컵북로9길 6,-,직거래,-,-
21318,서울특별시 마포구 성산동,200-418,200,418,만연센텀시티,21.96,13.67,202312,7,"26,200",5,-,-,2013,새터산10길 16,-,중개거래,서울 마포구,-
21319,서울특별시 마포구 성산동,214,214,0,다이아캐슬,29.64,22.9,202312,11,"40,000",3,-,-,2017,월드컵로30나길 17,-,중개거래,서울 마포구,-
21320,서울특별시 마포구 성산동,13-17,13,17,(13-17),31.47,28.85,202312,13,"21,750",1,-,-,1987,월드컵북로16길 36,-,중개거래,서울 마포구,-
21321,서울특별시 마포구 성산동,161-4,161,4,(161-4),72.9,56.67,202312,14,"40,000",2,-,-,1990,월드컵북로33길 10,-,중개거래,서울 마포구,-
21322,서울특별시 마포구 성산동,30-31,30,31,삼정빌리지가동,44.28,28.29,202312,15,"26,200",3,-,-,1992,성미산로5길 50-18,20240321,중개거래,서울 마포구,-
21323,서울특별시 마포구 성산동,30-31,30,31,삼정빌리지가동,44.28,28.29,202312,15,"26,200",3,-,-,1992,성미산로5길 50-18,-,중개거래,서울 마포구,-
21324,서울특별시 마포구 성산동,638-8,638,8,(638-8),41.43,21.29,202312,18,"20,000",2,-,-,1997,동교로17길 87,-,중개거래,서울 마포구,-
21325,서울특별시 마포구 성산동,214,214,0,다이아캐슬,49.22,38.03,202312,18,"49,700",5,-,-,2017,월드컵로30나길 17,-,중개거래,서울 마포구,-
21326,서울특별시 마포구 성산동,620-2,620,2,펠리체,50.75,30.75,202312,19,"37,000",2,-,-,2011,성미산로13길 40,-,중개거래,"서울 마포구, 서울 용산구",-
21327,서울특별시 마포구 성산동,36-19,36,19,(36-19),36.27,29.4,202312,21,"30,000",2,-,-,1987,월드컵북로12길 95-7,-,중개거래,서울 마포구,-
21328,서울특별시 마포구 성산동,200-135,200,135,(200-135),36.36,28.5,202312,22,"24,000",-1,-,-,1990,새터산11길 9,-,중개거래,서울 마포구,-
21329,서울특별시 마포구 성산동,Aug-47,47,8,동양하우징,50.16,26.44,202312,24,"50,000",2,-,-,2015,월드컵북로20길 11,-,중개거래,서울 마포구,-
21330,서울특별시 마포구 성산동,606-6,606,6,혜원빌리지,75.75,45.26,202312,31,"53,000",3,-,-,1993,성미산로13길 120,-,중개거래,서울 마포구,-
21331,서울특별시 마포구 성산동,200-89,200,89,(200-89)한신빌라,26.62,11.02,202401,3,"19,750",3,개인,개인,1994,새터산14길 28-4,-,중개거래,서울 마포구,24.01.26
21332,서울특별시 마포구 성산동,256-30,256,30,갤러리하우스,59.74,36.76,202401,4,"53,000",5,개인,개인,2014,성미산로5길 49,-,중개거래,서울 마포구,-
21333,서울특별시 마포구 성산동,240-24,240,24,(240-24),29.98,17.95,202401,6,"25,000",5,개인,개인,2012,성미산로10길 12,-,중개거래,서울 마포구,24.02.20
21334,서울특별시 마포구 성산동,145-1,145,1,어반캐슬,26.14,16.55,202401,8,"30,700",4,개인,개인,2022,월드컵북로30길 36-4,-,중개거래,서울 마포구,24.04.30
21335,서울특별시 마포구 성산동,635-8,635,8,현대하이츠빌라,69.42,33.49,202401,8,"34,000",2,개인,개인,1995,성미산로10길 20,-,중개거래,서울 마포구,-
21336,서울특별시 마포구 성산동,161-4,161,4,(161-4),72.9,56.67,202401,10,"57,200",1,개인,개인,1990,월드컵북로33길 10,-,중개거래,서울 마포구,24.02.08
21337,서울특별시 마포구 성산동,256-5,256,5,(256-5),47.02,29.34,202401,10,"43,500",3,개인,개인,2014,성미산로5길 57,-,직거래,-,24.02.05
21338,서울특별시 마포구 성산동,Feb-50,50,2,헤리티지,36.09,30.15,202401,20,"47,000",6,개인,개인,2017,연남로13길 77,-,중개거래,서울 마포구,-
21339,서울특별시 마포구 성산동,200-6,200,6,세민하이파크,30.09,17.22,202401,20,"33,000",3,개인,개인,2016,월드컵북로 168,-,중개거래,서울 마포구,-
21340,서울특별시 마포구 성산동,258-12,258,12,(258-12),34.44,21.65,202401,20,"35,500",5,개인,개인,2017,성미산로3나길 27,-,중개거래,서울 마포구,24.03.18
21341,서울특별시 마포구 성산동,04월 08일,4,8,바움샤인빌,34.5,21.6205,202401,21,"45,700",3,개인,개인,2020,성미산로11길 92,-,중개거래,서울 마포구 서울 은평구,24.01.29
21342,서울특별시 마포구 성산동,214-18,214,18,상명빌라,39.76,18.8,202401,23,"20,000",-1,개인,개인,1993,월드컵로30다길 29,-,중개거래,서울 마포구,24.02.28
21343,서울특별시 마포구 성산동,10월 30일,30,10,성산지오,23.27,15.84,202401,25,"32,500",3,개인,개인,2021,성미산로5안길 4,-,중개거래,서울 마포구,-
21344,서울특별시 마포구 성산동,200-100,200,100,선진빌라,59.25,29.02,202401,26,"32,500",3,개인,법인,1996,새터산14길 12-3,-,중개거래,"서울 마포구, 서울 서초구",24.02.19
21345,서울특별시 마포구 성산동,02월 23일,23,2,정원빌라,38.39,17.82,202401,26,"25,000",-1,개인,법인,1996,연남로13길 39,-,중개거래,서울 마포구,24.01.26
21346,서울특별시 마포구 성산동,21-29,21,29,자슬린하우스(21-29),59.18,37.702,202402,1,"65,000",5,개인,법인,2021,월드컵북로12길 68,-,직거래,-,-
21347,서울특별시 마포구 성산동,606-6,606,6,혜원빌리지,61.74,36.88,202402,1,"25,000",-1,개인,개인,1993,성미산로13길 120,-,중개거래,서울 마포구,24.03.14
21348,서울특별시 마포구 성산동,3-39,3,39,동양하우징,40.43,24.79,202402,7,"44,500",3,개인,개인,2017,연남로13길 31,-,중개거래,서울 마포구,24.03.29
21349,서울특별시 마포구 성산동,200-110,200,110,아성뜨란채,45.17,26.1271,202402,9,"44,500",3,개인,개인,2018,새터산12길 13,-,중개거래,서울 용산구,24.03.07
21350,서울특별시 마포구 성산동,200-61,200,61,마이움성산,12.22,7.9,202402,14,"21,500",2,개인,개인,2014,새터산14길 1,-,중개거래,서울 마포구,24.03.05
21351,서울특별시 마포구 성산동,21-28,21,28,지오빌,35.6,24.79,202402,20,"34,700",5,개인,개인,2012,성미산로11길 81,-,중개거래,서울 마포구,-
21352,서울특별시 마포구 성산동,627-9,627,9,금강빌라,51.32,26.68,202402,22,"18,500",-1,개인,개인,1993,성미산로16길 12,-,직거래,-,24.04.01
21353,서울특별시 마포구 성산동,04월 08일,4,8,바움샤인빌,29.87,18.719,202402,24,"45,500",2,개인,개인,2020,성미산로11길 92,-,중개거래,"서울 용산구, 서울 은평구",-
21354,서울특별시 마포구 성산동,274-21,274,21,들국화타운,73.44,40.35,202402,25,"60,000",3,개인,개인,2004,성미산로1길 100-25,-,직거래,-,24.04.01
21355,서울특별시 마포구 성산동,81-80,81,80,광명하우징,60,26.4,202402,28,"26,800",2,개인,개인,1994,성산로4안길 18,-,중개거래,서울 마포구,24.03.26
21356,서울특별시 마포구 성산동,81-99,81,99,궁전파크빌,61.88,34.75,202402,29,"29,500",5,개인,개인,2003,성산로4안길 55,-,중개거래,서울 마포구,24.04.29
21357,서울특별시 마포구 성산동,30-48,30,48,쎈터빌,42.21,23.45,202403,5,"20,500",2,개인,개인,2010,성미산로5길 66,-,중개거래,서울 마포구,24.03.12
21358,서울특별시 마포구 성산동,30-58,30,58,삼정빌리지나동,51.54,30.125,202403,5,"25,000",1,개인,개인,1992,성미산로5길 50-14,-,중개거래,서울 마포구,24.04.08
21359,서울특별시 마포구 성산동,214,214,0,다이아캐슬,45.95,35.5,202403,6,"45,000",1,개인,개인,2017,월드컵로30나길 17,-,중개거래,서울 마포구,24.04.09
21360,서울특별시 마포구 성산동,620-2,620,2,펠리체,50.75,30.75,202403,9,"38,000",4,개인,개인,2011,성미산로13길 40,20240408,중개거래,서울 마포구,-
21361,서울특별시 마포구 성산동,24-19,24,19,동양하우징,32.7,18.18,202403,9,"37,000",5,개인,개인,2018,연남로13길 55,-,중개거래,서울 마포구,24.04.18
21362,서울특별시 마포구 성산동,212-1,212,1,명상빌라,37.02,33.78,202403,9,"37,000",1,개인,개인,1990,월드컵로30길 28,-,중개거래,"서울 마포구, 서울 용산구",24.04.11
21363,서울특별시 마포구 성산동,161-2,161,2,다베로,29.34,22.19,202403,12,"35,000",5,개인,개인,2016,월드컵북로33길 4,-,중개거래,서울 은평구,24.03.25
21364,서울특별시 마포구 성산동,250-29,250,29,에덴빌라,38.94,16.6,202403,14,"17,500",-1,법인,개인,1995,월드컵로26길 40,-,중개거래,서울 마포구,-
21365,서울특별시 마포구 성산동,140-31,140,31,(140-31),35.34,27,202403,16,"26,000",2,개인,법인,1986,모래내로7길 68-15,-,중개거래,서울 은평구,24.03.27
21366,서울특별시 마포구 성산동,214-11,214,11,더플레이스,20.06,15.357,202403,16,"31,900",4,개인,개인,2019,월드컵로30다길 5-5,-,중개거래,서울 마포구,-
21367,서울특별시 마포구 성산동,200-216,200,216,한솔빌라,60.5,31.1,202403,16,"35,000",1,개인,개인,1996,새터산4길 30,-,중개거래,"서울 마포구, 서울 영등포구",-
21368,서울특별시 마포구 성산동,250-1,250,1,삼정빌리지,61.2,25.965,202403,16,"31,500",3,개인,개인,1992,월드컵로26길 40-3,-,중개거래,서울 마포구,-
21369,서울특별시 마포구 성산동,261-31,261,31,준빌리지,33.51,22,202403,17,"37,500",5,개인,개인,2014,성미산로1길 68-10,-,중개거래,서울 마포구,24.04.17
21370,서울특별시 마포구 성산동,200-225,200,225,동삼빌라,53.28,28,202403,18,"35,000",2,개인,개인,1991,새터산4길 25,-,중개거래,서울 마포구,24.04.11
21371,서울특별시 마포구 성산동,04월 17일,4,17,성운,59.79,32.863,202403,19,"37,000",5,개인,개인,2011,성미산로11길 88,-,중개거래,서울 마포구,-
21372,서울특별시 마포구 성산동,50-15,50,15,헤리티지,37.31,24.96,202403,19,"45,000",3,개인,개인,2017,연남로13길 71,-,중개거래,서울 마포구,24.04.25
21373,서울특별시 마포구 성산동,05월 20일,20,5,자슬린하우스,50.86,30.79,202403,20,"47,000",3,개인,개인,2017,월드컵북로12길 54,-,중개거래,서울 마포구,-
21374,서울특별시 마포구 성산동,04월 10일,4,10,(4-10),47.69,24.08,202403,20,"28,500",2,개인,개인,1995,성미산로13길 81,-,중개거래,서울 마포구,-
21375,서울특별시 마포구 성산동,24-19,24,19,동양하우징,37.77,24.13,202403,22,"35,800",6,개인,개인,2018,연남로13길 55,-,직거래,-,24.03.22
