NO,시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
3524,서울특별시 양천구 목동,128-25,128,25,무무하우스,24.89,18.342,202212,19,"29,700",3,-,-,2018,목동중앙로13가길 7,-,중개거래,서울 마포구,-
3525,서울특별시 양천구 목동,499-14,499,14,우남파크빌,44.85,25.7,202212,23,"22,700",5,-,-,2011,목동중앙본로29길 26-14,-,중개거래,서울 양천구,-
3526,서울특별시 양천구 목동,779-10,779,10,골드하우스,29.85,15.1606,202212,23,"21,300",4,-,-,2016,목동중앙서로11길 49-18,-,중개거래,서울 강서구,-
3527,서울특별시 양천구 목동,230-19,230,19,삼호하이츠(가동),35.13,27.5,202212,23,"15,000",-1,-,-,1989,목동중앙본로2길 13-19,-,직거래,-,-
3528,서울특별시 양천구 목동,728-11,728,11,이가채(728-11),28.95,20.1153,202212,24,"24,500",3,-,-,2014,목동중앙남로5길 30,-,중개거래,서울 양천구,-
3529,서울특별시 양천구 목동,544-1,544,1,파크하이빌라,31.3,13.06,202212,26,"14,000",1,-,-,1993,목동중앙북로16길 56-11,-,중개거래,서울 양천구 인천 부평구,-
3530,서울특별시 양천구 목동,535-7,535,7,청우빌라,36.96,24.1333,202212,28,"17,000",1,-,-,1991,목동중앙북로14길 29,-,중개거래,서울 양천구,-
3531,서울특별시 양천구 목동,324-28,324,28,만민하늘애,58.18,37.335,202212,29,"43,950",2,-,-,2022,목동중앙남로16다길 38-17,-,직거래,-,-
3532,서울특별시 양천구 목동,324-28,324,28,만민하늘애,47.47,30.462,202212,29,"37,100",4,-,-,2022,목동중앙남로16다길 38-17,-,직거래,-,-
3533,서울특별시 양천구 목동,324-28,324,28,만민하늘애,58.18,37.335,202212,29,"45,650",5,-,-,2022,목동중앙남로16다길 38-17,-,직거래,-,-
3534,서울특별시 양천구 목동,324-28,324,28,만민하늘애,29.76,19.097,202212,29,"23,350",5,-,-,2022,목동중앙남로16다길 38-17,-,직거래,-,-
3535,서울특별시 양천구 목동,324-28,324,28,만민하늘애,58.18,37.335,202212,29,"45,000",4,-,-,2022,목동중앙남로16다길 38-17,-,직거래,-,-
3536,서울특별시 양천구 목동,324-28,324,28,만민하늘애,58.18,37.334,202212,29,"45,650",6,-,-,2022,목동중앙남로16다길 38-17,-,직거래,-,-
3537,서울특별시 양천구 목동,324-28,324,28,만민하늘애,29.76,19.097,202212,29,"22,900",6,-,-,2022,목동중앙남로16다길 38-17,-,직거래,-,-
3538,서울특별시 양천구 목동,324-28,324,28,만민하늘애,58.18,37.335,202212,29,"43,950",2,-,-,2022,목동중앙남로16다길 38-17,-,직거래,-,-
3539,서울특별시 양천구 목동,324-28,324,28,만민하늘애,58.18,37.335,202212,29,"44,750",3,-,-,2022,목동중앙남로16다길 38-17,-,직거래,-,-
3540,서울특별시 양천구 목동,714-17,714,17,서경빌라,80.62,35.71,202212,29,"43,500",4,-,-,2003,목동중앙남로13길 16,-,중개거래,서울 양천구,-
3541,서울특별시 양천구 목동,324-28,324,28,만민하늘애,58.18,37.335,202212,29,"44,750",3,-,-,2022,목동중앙남로16다길 38-17,-,직거래,-,-
3542,서울특별시 양천구 목동,725-4,725,4,케이하우스,21.48,8.28,202212,31,"11,000",5,-,-,2012,목동중앙남로9길 34,-,중개거래,서울 양천구,-
3543,서울특별시 양천구 목동,535-27,535,27,진명하이츠,60.21,34.88,202301,2,"32,800",2,-,-,2009,목동중앙북로14길 39,-,중개거래,서울 양천구,-
3544,서울특별시 양천구 목동,733-12,733,12,다원하이빌,40.91,25.37,202301,3,"23,000",2,-,-,2008,목동중앙남로9가길 34,20230209,중개거래,서울 양천구,-
3545,서울특별시 양천구 목동,318-73,318,73,미광팰리스,76.65,41.4,202301,5,"29,000",4,-,-,2010,목동중앙본로7가길 73-6,-,직거래,-,-
3546,서울특별시 양천구 목동,324-37,324,37,샤론인텔리안(324-37),38.01,26.8,202301,6,"34,700",2,-,-,2016,목동중앙남로16다길 46-15,-,직거래,-,-
3547,서울특별시 양천구 목동,531-9,531,9,서림빌라트,78,47.35,202301,9,"30,000",4,-,-,1998,목동중앙본로30가길 7,-,직거래,-,-
3548,서울특별시 양천구 목동,732-23,732,23,성림,23.53,19.99,202301,9,"12,300",4,-,-,2006,목동중앙남로5길 27-1,-,중개거래,서울 양천구,-
3549,서울특별시 양천구 목동,717-49,717,49,미도빌라(717),43.34,26.84,202301,9,"18,000",2,-,-,1994,목동중앙본로7가길 19-6,-,중개거래,서울 양천구,-
3550,서울특별시 양천구 목동,740-16,740,16,명남아띠빌1차,28.74,16.816,202301,10,"15,000",5,-,-,2006,목동중앙로3길 93,20230113,중개거래,서울 양천구 인천 부평구,-
3551,서울특별시 양천구 목동,740-16,740,16,명남아띠빌1차,28.74,16.816,202301,10,"15,000",5,-,-,2006,목동중앙로3길 93,-,중개거래,서울 양천구 인천 부평구,-
3552,서울특별시 양천구 목동,716-15,716,15,예지팰리스92차,54.39,37.34,202301,14,"40,000",2,-,-,2018,목동중앙남로14길 9-14,-,중개거래,서울 양천구,-
3553,서울특별시 양천구 목동,545-44,545,44,경남주택5동,36.45,29.9,202301,15,"15,000",-1,-,-,1986,목동중앙본로30길 28-12,-,중개거래,서울 강서구,-
3554,서울특별시 양천구 목동,42-39,42,39,라움캐슬,37.57,31.4107,202301,18,"29,700",2,-,-,2016,목동중앙본로24길 27,-,중개거래,서울 양천구,-
3555,서울특별시 양천구 목동,128-34,128,34,금강파크빌(128-34),82.4,46.949,202301,19,"50,100",5,-,-,2010,목동중앙로13나길 39,-,중개거래,서울 양천구,-
3556,서울특별시 양천구 목동,728-7,728,7,일송,36.42,24.52,202301,20,"20,500",3,-,-,2007,목동중앙남로7길 29,20230523,중개거래,서울 양천구,-
3557,서울특별시 양천구 목동,728-4,728,4,다솜빌,27.28,15.902,202301,26,"16,000",5,-,-,2011,목동중앙남로7길 33-1,-,중개거래,서울 양천구,-
3558,서울특별시 양천구 목동,528,528,0,이에스풀하임,42.36,23.14,202301,28,"58,250",6,-,-,2022,목동중앙북로 82,-,직거래,-,-
3559,서울특별시 양천구 목동,231-109,231,109,수팰리스(231-109),59.82,32.36,202301,28,"32,000",1,-,-,2011,목동중앙본로2길 46-7,-,중개거래,서울 양천구,-
3560,서울특별시 양천구 목동,231-11,231,11,주원베르빌(231-11),28.64,18.6,202301,30,"20,500",4,-,-,2014,목동중앙본로22길 21,-,중개거래,서울 양천구,-
3561,서울특별시 양천구 목동,502-6,502,6,명진쉐르빌(502-6),29.97,16.55,202301,31,"24,000",6,-,-,2014,목동중앙북로10길 12-6,-,중개거래,서울 양천구,-
3562,서울특별시 양천구 목동,545-38,545,38,현진뉴타운빌,44.52,27.85,202302,1,"24,000",3,-,-,2007,목동중앙북로14길 60,-,중개거래,서울 양천구,-
3563,서울특별시 양천구 목동,528,528,0,이에스풀하임,25.48,16.59,202302,5,"40,000",6,-,-,2022,목동중앙북로 82,-,직거래,-,-
3564,서울특별시 양천구 목동,497-13,497,13,윤성아트빌,50.87,32.99,202302,8,"30,200",2,-,-,2008,목동중앙북로12길 49,-,중개거래,서울 양천구,-
3565,서울특별시 양천구 목동,547-2,547,2,씨엠빌(547-2),22.29,15.7399,202302,10,"15,000",2,-,-,2007,목동중앙본로29길 11,-,중개거래,서울 양천구,-
3566,서울특별시 양천구 목동,547-2,547,2,씨엠빌(547-2),22.29,15.7399,202302,10,"16,500",4,-,-,2007,목동중앙본로29길 11,-,중개거래,서울 양천구,-
3567,서울특별시 양천구 목동,318-130,318,130,쌍용베스트빌,59.95,29.73,202302,10,"23,000",3,-,-,2002,목동중앙본로7가길 68-18,-,중개거래,서울 양천구,-
3568,서울특별시 양천구 목동,231-8,231,8,현대홈타운,41.71,26.985,202302,11,"29,000",1,-,-,2016,목동중앙본로22길 29,-,중개거래,서울 양천구,-
3569,서울특별시 양천구 목동,779-37,779,37,킹스타운B,29.46,18.98,202302,11,"23,000",4,-,-,2016,목동중앙서로11길 65-9,-,중개거래,서울 양천구,-
3570,서울특별시 양천구 목동,728-4,728,4,다솜빌,49.82,29.043,202302,13,"27,000",2,-,-,2011,목동중앙남로7길 33-1,-,중개거래,서울 강서구 서울 양천구,-
3571,서울특별시 양천구 목동,791-20,791,20,에덴하이빌,29.71,15.715,202302,13,"21,700",2,-,-,2016,목동중앙서로3길 13-1,-,중개거래,경기 부천시,-
3572,서울특별시 양천구 목동,231-116,231,116,목동파크뷰(231-116),54.02,30.53,202302,14,"27,750",4,-,-,2011,목동중앙본로2길 46-20,-,중개거래,서울 양천구,-
3573,서울특별시 양천구 목동,523-5,523,5,태봉맨션,58.09,34.07,202302,15,"45,000",5,-,-,2007,목동중앙북로 118,-,중개거래,경기 동두천시 서울 양천구,-
3574,서울특별시 양천구 목동,733-12,733,12,다원하이빌,40.91,25.37,202302,16,"23,000",2,-,-,2008,목동중앙남로9가길 34,-,중개거래,서울 양천구,-
3575,서울특별시 양천구 목동,318-91,318,91,예스빌(318-91),59.3,26.47,202302,16,"28,500",2,-,-,2002,목동중앙본로7가길 70-7,-,중개거래,경기 부천시,-
3576,서울특별시 양천구 목동,726-8,726,8,위가스위트,53.86,34.4167,202302,18,"27,500",3,-,-,2016,목동중앙남로9길 7-1,-,중개거래,서울 양천구,-
3577,서울특별시 양천구 목동,623-4,623,4,삼성쉐르빌,37.77,23.31,202302,21,"29,000",3,-,-,2014,목동중앙북로6길 32,-,중개거래,서울 강서구 서울 양천구,-
3578,서울특별시 양천구 목동,804-30,804,30,대림캐슬,29.89,18.32,202302,23,"23,000",2,-,-,2016,목동중앙서로8가길 7,-,직거래,-,-
3579,서울특별시 양천구 목동,318-28,318,28,목동멤버스빌2차,58.32,29,202302,23,"25,300",1,-,-,2003,목동중앙남로16길 29,-,중개거래,서울 양천구,-
3580,서울특별시 양천구 목동,622-2,622,2,목동거산풀하우스-2,32.68,23.64,202205,19,"22,000",4,-,-,2013,목동중앙북로4길 26,-,중개거래,서울 양천구,-
3581,서울특별시 양천구 목동,131-39,131,39,삼성하이츠빌라1동,57.48,70.25,202205,19,"46,000",2,-,-,1990,목동중앙로13다길 26-10,20230427,중개거래,서울 양천구,-
3582,서울특별시 양천구 목동,500-2,500,2,월드타운,29.84,19.794,202205,19,"24,000",3,-,-,2012,목동중앙북로10길 24,-,중개거래,서울 양천구,-
3583,서울특별시 양천구 목동,780-14,780,14,청우아트빌,62.26,31.41,202205,20,"36,000",3,-,-,2002,목동중앙남로 21-33,-,중개거래,서울 양천구,-
3584,서울특별시 양천구 목동,643-3,643,3,화신빌라,34.45,16.87,202205,20,"12,300",-1,-,-,1994,목동중앙남로16라길 30,-,중개거래,서울 강남구 서울 양천구,-
3585,서울특별시 양천구 목동,500-4,500,4,금호파크빌,56.19,29.73,202205,20,"21,100",5,-,-,2002,목동중앙북로10길 40,-,직거래,-,-
3586,서울특별시 양천구 목동,315-32,315,32,제이엘카운티(315-32),45.92,26.5,202205,20,"24,000",2,-,-,2011,목동중앙본로17길 19,-,중개거래,서울 양천구,-
3587,서울특별시 양천구 목동,743-16,743,16,효성빌라,35.7,27.244,202205,20,"11,000",-1,-,-,1990,목동중앙로3길 86,-,직거래,-,-
3588,서울특별시 양천구 목동,315-88,315,88,동서맨션,55.41,43.67,202205,22,"23,500",1,-,-,1990,목동중앙본로15길 8,-,중개거래,서울 양천구,-
3589,서울특별시 양천구 목동,128-8,128,8,아호가(我好家),15.31,9.7,202205,23,"17,000",5,-,-,2013,목동중앙로13길 37-11,-,중개거래,서울 양천구,-
3590,서울특별시 양천구 목동,324-137,324,137,목동한울펠리스,28.32,16.93,202205,24,"25,000",3,-,-,2016,목동중앙남로16가길 8-8,-,중개거래,서울 양천구,-
3591,서울특별시 양천구 목동,500-4,500,4,금호파크빌,54.14,28.65,202205,24,"20,000",5,-,-,2002,목동중앙북로10길 40,-,중개거래,서울 양천구,-
3592,서울특별시 양천구 목동,231-148,231,148,해종파크빌나동,61.31,30.36,202205,25,"24,000",3,-,-,2002,목동중앙본로22길 70,-,중개거래,서울 양천구,-
3593,서울특별시 양천구 목동,235-5,235,5,샤인에버빌(가동),66.26,31.23,202205,26,"26,000",1,-,-,2002,목동중앙본로18가길 29,-,직거래,-,-
3594,서울특별시 양천구 목동,717-23,717,23,다나베스트빌,55.73,35.22,202205,26,"28,000",4,-,-,2007,목동중앙본로7가길 19-7,-,중개거래,서울 양천구,-
3595,서울특별시 양천구 목동,723-18,723,18,에버드림(723-18),47.51,26.46,202205,26,"43,000",2,-,-,2018,목동중앙남로11길 15,-,중개거래,서울 양천구,-
3596,서울특별시 양천구 목동,723-18,723,18,에버드림(723-18),47.51,26.46,202205,26,"40,000",3,-,-,2018,목동중앙남로11길 15,-,중개거래,서울 양천구,-
3597,서울특별시 양천구 목동,619-6,619,6,이영빌,28.88,21.47,202205,26,"37,900",3,-,-,2021,목동중앙북로8길 14-15,-,직거래,-,-
3598,서울특별시 양천구 목동,619-6,619,6,이영빌,16.85,12.525,202205,26,"32,900",5,-,-,2021,목동중앙북로8길 14-15,-,직거래,-,-
3599,서울특별시 양천구 목동,315-27,315,27,동서맨션,55.41,43.33,202205,26,"24,000",1,-,-,1990,목동중앙본로15길 10,-,중개거래,서울 양천구,-
3600,서울특별시 양천구 목동,318-21,318,21,보성리츠텔,49.34,21.2,202205,27,"11,500",-1,-,-,2003,목동중앙남로16다길 5-18,-,직거래,-,-
3601,서울특별시 양천구 목동,502-8,502,8,골든캐슬,59.02,34.41,202205,27,"42,000",5,-,-,2011,목동중앙북로 50-2,-,중개거래,서울 양천구,-
3602,서울특별시 양천구 목동,520-4,520,4,힐링빌리지,35.7,29.45,202205,27,"34,500",5,-,-,2015,목동중앙북로24길 11-15,-,중개거래,서울 양천구,-
3603,서울특별시 양천구 목동,318-238,318,238,성진리치빌,29.96,20.42,202205,27,"21,300",2,-,-,2014,목동중앙본로11길 19,-,중개거래,서울 양천구,-
3604,서울특별시 양천구 목동,523-4,523,4,네오빌(523-4),43.62,27.6,202205,27,"55,800",6,-,-,2014,목동중앙북로 116,-,중개거래,서울 서대문구,-
3605,서울특별시 양천구 목동,529-16,529,16,(529-16),26.25,16.3,202205,28,"26,500",3,-,-,2015,목동중앙본로30길 61,-,중개거래,서울 강서구 서울 양천구,-
3606,서울특별시 양천구 목동,318-246,318,246,청운빌라,54.81,23.17,202205,28,"13,800",-1,-,-,1993,목동중앙본로9길 23,-,중개거래,서울 양천구,-
3607,서울특별시 양천구 목동,499-16,499,16,해뜨는집,65.52,36.85,202205,28,"31,500",1,-,-,2002,목동중앙본로29길 26-20,-,중개거래,서울 양천구,-
3608,서울특별시 양천구 목동,796-20,796,20,남성아트빌,25.53,15.7,202205,28,"22,000",6,-,-,2015,목동중앙서로8길 20-8,20220613,중개거래,서울 양천구,-
3609,서울특별시 양천구 목동,796-20,796,20,남성아트빌,25.53,15.7,202205,28,"22,000",6,-,-,2015,목동중앙서로8길 20-8,-,중개거래,서울 양천구,-
3610,서울특별시 양천구 목동,533-3,533,3,(533-3),77.38,60.275,202205,28,"42,000",3,-,-,1983,목동중앙본로30길 17-22,-,중개거래,서울 양천구,-
3611,서울특별시 양천구 목동,318-49,318,49,롯데빌라,64.93,29.78,202205,30,"24,600",1,-,-,1992,목동중앙남로16길 34,-,중개거래,서울 양천구,-
3612,서울특별시 양천구 목동,318-171,318,171,태진하우스,30.41,24.99,202205,30,"37,000",4,-,-,2021,목동중앙본로7가길 48,-,직거래,-,-
3613,서울특별시 양천구 목동,131-44,131,44,초원빌라나동,66.42,38.75,202205,31,"31,000",4,-,-,1992,목동중앙로13다길 26-9,-,중개거래,서울 양천구,-
3614,서울특별시 양천구 목동,547-2,547,2,씨엠빌(547-2),22.29,15.7399,202205,31,"14,700",3,-,-,2007,목동중앙본로29길 11,-,중개거래,서울 양천구,-
3615,서울특별시 양천구 목동,533-22,533,22,두산주택,29.79,17.92,202205,31,"15,100",-1,-,-,1992,목동중앙본로30길 31,-,중개거래,서울 마포구,-
3616,서울특별시 양천구 목동,645-14,645,14,동원베르사체,41.17,27.02,202206,1,"36,100",4,-,-,2015,목동중앙남로16마길 40,-,중개거래,서울 양천구,-
3617,서울특별시 양천구 목동,741-7,741,7,미주홈타운(741-7),45.66,33.49,202206,2,"20,000",2,-,-,2006,목동중앙본로7길 9-16,-,직거래,-,-
3618,서울특별시 양천구 목동,42-39,42,39,라움캐슬,37.57,31.4107,202206,2,"33,500",3,-,-,2016,목동중앙본로24길 27,-,중개거래,서울 관악구 서울 마포구,-
3619,서울특별시 양천구 목동,324-142,324,142,그린하우스,44.46,27.16,202206,3,"32,500",3,-,-,2016,목동중앙남로16가길 8-14,-,중개거래,서울 양천구 서울 은평구,-
3620,서울특별시 양천구 목동,548-3,548,3,벽담주택(548-3),43.82,25.45,202206,3,"23,450",3,-,-,2006,목동중앙본로29길 29,-,중개거래,서울 양천구,-
3621,서울특별시 양천구 목동,806-5,806,5,다정주택2차,58.92,30.29,202206,3,"17,500",-1,-,-,1994,목동중앙서로6길 38,-,중개거래,서울 영등포구,-
3622,서울특별시 양천구 목동,728-11,728,11,이가채(728-11),44.35,30.8157,202206,4,"34,800",4,-,-,2014,목동중앙남로5길 30,-,중개거래,서울 양천구,-
3623,서울특별시 양천구 목동,775-8,775,8,다나빌라트2차,62.1,29.6,202206,4,"30,500",2,-,-,1997,목동중앙서로9길 54,-,중개거래,서울 양천구,-
3624,서울특별시 양천구 목동,315-88,315,88,동서맨션,55.41,43.66,202206,5,"23,200",2,-,-,1990,목동중앙본로15길 8,-,중개거래,서울 양천구,-
3625,서울특별시 양천구 목동,318-213,318,213,효성,58.29,26.99,202206,6,"24,000",1,-,-,2001,목동중앙본로15길 29,-,중개거래,서울 양천구,-
3626,서울특별시 양천구 목동,615-3,615,3,해오름타운(615-3),25.81,17.4,202206,7,"23,400",3,-,-,2016,목동중앙북로4길 12,-,중개거래,서울 양천구,-
3627,서울특별시 양천구 목동,726-8,726,8,위가스위트,41.36,26.4291,202206,7,"25,800",2,-,-,2016,목동중앙남로9길 7-1,-,중개거래,서울 양천구,-
3628,서울특별시 양천구 목동,528-26,528,26,(528-26),39.39,21.46,202206,8,"27,000",5,-,-,2008,목동중앙본로32길 33,-,중개거래,서울 강서구,-
3629,서울특별시 양천구 목동,324-48,324,48,해비치빌,29.28,17.87,202206,9,"24,500",4,-,-,2016,목동중앙남로16라길 8,-,중개거래,서울 양천구,-
3630,서울특별시 양천구 목동,743-15,743,15,새한빌리지,67.73,39.606,202206,9,"27,000",3,-,-,2003,목동중앙로3길 88,-,직거래,-,-
3631,서울특별시 양천구 목동,557-23,557,23,청호빌,23.87,19.92,202206,10,"15,000",4,-,-,2007,목동중앙북로16길 102,-,중개거래,서울 양천구,-
