NO,시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),매수,매도,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
2567,서울특별시 영등포구 대림동,9**,다가구,8m미만,319.42,191,202212,12,"160,000",-,-,1991,디지털로,-,중개거래,서울 영등포구
2568,서울특별시 영등포구 대림동,1***,단독,8m미만,182.28,122,202301,16,"81,000",-,-,1988,도림로36길,-,중개거래,서울 영등포구
2569,서울특별시 영등포구 대림동,1***,다가구,8m미만,248.54,122,202302,5,"77,000",-,-,1996,대림로7가길,-,중개거래,서울 영등포구
2570,서울특별시 영등포구 대림동,1***,단독,8m미만,196.29,122,202303,3,"85,000",-,-,1992,디지털로47길,-,직거래,-
2571,서울특별시 영등포구 대림동,1***,단독,8m미만,177.04,126,202303,13,"70,000",-,-,1985,디지털로54길,-,중개거래,서울 영등포구
2572,서울특별시 영등포구 대림동,7**,단독,8m미만,127.6,132,202304,21,"80,000",-,-,1979,도림로59길,-,중개거래,서울 영등포구
2573,서울특별시 영등포구 대림동,9**,다가구,8m미만,142.86,86,202305,4,"59,000",-,-,1991,대림로22길,-,직거래,-
2574,서울특별시 동작구 노량진동,1**,다가구,8m미만,326.78,175,202206,7,"199,000",-,-,1988,노량진로14나길,-,중개거래,서울 동작구
2575,서울특별시 동작구 노량진동,2**,단독,8m미만,135.56,132,202206,15,"124,000",-,-,1985,장승배기로25길,-,중개거래,서울 동작구
2576,서울특별시 동작구 노량진동,2**,단독,8m미만,24.14,43,202206,28,"32,500",-,-,1985,만양로14라길,-,중개거래,서울 동작구
2577,서울특별시 동작구 노량진동,2**,다가구,8m미만,465.73,420,202207,21,"470,000",-,-,1994,만양로14바길,20220903,중개거래,서울 동작구
2578,서울특별시 동작구 노량진동,2**,단독,8m미만,61.75,136,202208,1,"140,000",-,-,1965,노량진로6길,-,중개거래,서울 동작구
2579,서울특별시 동작구 노량진동,2**,단독,8m미만,148.5,110,202208,30,"175,000",-,-,1987,장승배기로19길,-,중개거래,서울 동작구
2580,서울특별시 동작구 노량진동,2**,다가구,8m미만,465.73,420,202209,3,"470,000",-,-,1994,만양로14바길,20221004,중개거래,서울 동작구
2581,서울특별시 동작구 노량진동,2**,단독,8m미만,203.03,112,202209,27,"137,000",-,-,1984,만양로14라길,20230215,중개거래,서울 동작구
2582,서울특별시 동작구 노량진동,2**,다가구,8m미만,210.83,109,202209,27,"145,000",-,-,1992,만양로14라길,20230215,중개거래,서울 동작구
2583,서울특별시 동작구 노량진동,2**,다가구,8m미만,465.73,420,202210,4,"470,000",-,-,1994,만양로14바길,-,중개거래,서울 동작구
2584,서울특별시 동작구 노량진동,2**,다가구,8m미만,199.62,185,202212,14,"100,000",-,-,1991,장승배기로20가길,-,직거래,-
2585,서울특별시 동작구 노량진동,3**,단독,8m미만,247.54,182,202212,28,"185,000",-,-,1985,장승배기로19가길,-,중개거래,서울 동작구
2586,서울특별시 동작구 노량진동,2**,단독,8m미만,38.02,50,202301,19,"70,000",-,-,1961,노량진로6다길,-,직거래,-
2587,서울특별시 동작구 노량진동,2**,단독,8m미만,166.61,188,202302,3,"142,462",-,-,1982,장승배기로18길,-,중개거래,서울 동작구
2588,서울특별시 동작구 노량진동,2**,단독,8m미만,166.61,188,202302,3,"152,000",-,-,1999,장승배기로18길,20240425,중개거래,서울 동작구
2589,서울특별시 동작구 노량진동,2**,단독,8m미만,294.29,199,202302,4,"169,000",-,-,1999,장승배기로24길,-,중개거래,서울 동작구 서울 성동구
2590,서울특별시 동작구 노량진동,2**,다가구,12m미만,321.7,156,202302,10,"196,000",-,-,1999,노량진로10길,-,중개거래,서울 동작구
2591,서울특별시 동작구 노량진동,2**,다가구,8m미만,210.83,109,202302,15,"145,000",-,-,1999,만양로14라길,-,중개거래,서울 동작구
2592,서울특별시 동작구 노량진동,2**,단독,8m미만,203.03,112,202302,15,"137,000",-,-,1999,만양로14라길,-,중개거래,서울 동작구
2593,서울특별시 동작구 노량진동,2**,단독,8m미만,240.21,214,202303,4,"162,000",-,-,1959,노량진로6길,-,중개거래,서울 동작구
2594,서울특별시 동작구 노량진동,2**,단독,8m미만,47.54,102,202303,21,"135,000",-,-,1965,장승배기로27길,-,중개거래,서울 동작구
2595,서울특별시 동작구 노량진동,2**,다가구,8m미만,187.23,105,202304,7,"164,000",-,-,1999,노량진로10길,-,중개거래,서울 동작구
2596,서울특별시 동작구 노량진동,1**,다가구,8m미만,116.55,46,202304,22,"69,000",-,-,1985,노량진로14다길,-,중개거래,서울 동작구
2597,서울특별시 동작구 노량진동,2**,단독,8m미만,73.62,152,202304,24,"150,000",-,-,1966,장승배기로20라길,-,중개거래,서울 동작구 서울 성동구
2598,서울특별시 동작구 상도동,산6*,단독,8m미만,33.15,76,202205,21,"25,500",-,-,1985,성대로14길,-,중개거래,서울 동작구
2599,서울특별시 동작구 상도동,2**,다가구,12m미만,183.9,102,202206,3,"104,000",-,-,1986,국사봉1길,20221027,중개거래,서울 서초구
2600,서울특별시 동작구 상도동,1**,다가구,8m미만,226.74,139,202207,20,"231,275",-,-,1993,장승배기로9나길,-,직거래,-
2601,서울특별시 동작구 상도동,1**,다가구,8m미만,293.8,169,202207,21,"110,266",-,-,1994,상도로22길,-,중개거래,서울 서초구
2602,서울특별시 동작구 상도동,1**,다가구,8m미만,312.36,228,202207,21,"137,782",-,-,1996,상도로20길,-,중개거래,서울 서초구
2603,서울특별시 동작구 상도동,1**,단독,8m미만,37.68,89,202208,12,"199,000",-,-,1984,장승배기로9라길,-,직거래,-
2604,서울특별시 동작구 상도동,2**,단독,8m미만,181.44,116,202209,15,"210,200",-,-,1991,성대로37길,-,직거래,-
2605,서울특별시 동작구 상도동,2**,단독,8m미만,36.04,66.05,202209,21,"37,000",-,-,1968,성대로10다길,20220923,중개거래,서울 동작구
2606,서울특별시 동작구 상도동,2**,단독,8m미만,36.04,66.05,202209,21,"37,000",-,-,2010,성대로10다길,-,중개거래,서울 동작구
2607,서울특별시 동작구 상도동,1**,단독,8m미만,79.68,93,202209,22,"140,000",-,-,1978,상도로34나길,-,직거래,-
2608,서울특별시 동작구 상도동,3**,단독,25m미만,254.71,86,202209,27,"365,000",-,-,1995,등용로,-,직거래,-
2609,서울특별시 동작구 상도동,2**,단독,8m미만,179.61,139,202211,11,"68,000",-,-,1988,성대로6가길,-,직거래,-
2610,서울특별시 동작구 상도동,5**,다가구,8m미만,858.26,282.2,202211,22,"295,000",-,-,2001,상도로61가길,-,중개거래,서울 동작구
2611,서울특별시 동작구 상도동,2**,다가구,8m미만,272.58,169,202301,17,"153,000",-,-,1992,국사봉8길,-,중개거래,서울 동작구
2612,서울특별시 동작구 상도동,5**,다가구,8m미만,954.1,353.4,202301,18,"450,000",-,-,1998,상도로61길,-,중개거래,서울 동작구
2613,서울특별시 동작구 상도동,2**,단독,12m미만,653.03,254,202302,12,"300,000",-,-,2007,국사봉1길,20240323,중개거래,서울 동작구
2614,서울특별시 동작구 상도동,3**,단독,12m미만,298.61,153,202302,22,"165,000",-,-,1999,국사봉길,20230330,중개거래,서울 관악구
2615,서울특별시 동작구 상도동,3**,단독,12m미만,298.61,153,202302,22,"165,000",-,-,1999,국사봉길,-,중개거래,서울 관악구
2616,서울특별시 동작구 상도동,2**,다가구,8m미만,192.06,132,202303,21,"128,290",-,-,1999,성대로6나길,-,중개거래,서울 강남구
2617,서울특별시 동작구 상도동,2**,다가구,8m미만,241.47,161,202304,12,"167,841",-,-,1999,성대로6나길,-,중개거래,서울 강남구 서울 동작구
2618,서울특별시 동작구 상도1동,3**,단독,12m미만,66.12,251.6,202209,5,"342,000",-,-,1983,상도로47길,-,중개거래,서울 관악구
2619,서울특별시 동작구 상도1동,4**,다가구,8m미만,178.92,100.5,202303,16,"120,000",-,-,1991,상도로37길,-,직거래,-
2620,서울특별시 동작구 본동,4**,단독,8m미만,228.15,155,202205,30,"387,540",-,-,1989,노량진로22길,-,직거래,-
2621,서울특별시 동작구 본동,1**,단독,8m미만,32.23,89,202206,7,"140,000",-,-,1999,노량진로22길,-,직거래,-
2622,서울특별시 동작구 본동,4**,단독,8m미만,49.59,10,202208,12,"20,000",-,-,1990,노량진로22길,-,직거래,-
2623,서울특별시 동작구 본동,4**,단독,8m미만,18.35,46,202208,12,"102,970",-,-,1983,매봉로,-,직거래,-
2624,서울특별시 동작구 본동,4**,단독,8m미만,35.7,106,202301,30,"232,760",-,-,2015,노량진로22길,-,직거래,-
2625,서울특별시 동작구 본동,3**,다가구,8m미만,158.58,122,202302,6,"230,000",-,-,1991,노량진로18가길,-,직거래,-
2626,서울특별시 동작구 본동,4*,단독,8m미만,183.45,116.7,202304,5,"120,000",-,-,1999,노량진로26길,-,중개거래,서울 동작구
2627,서울특별시 동작구 흑석동,2**,단독,8m미만,162.24,105.7,202205,16,"174,700",-,-,1990,현충로12길,-,중개거래,서울 동작구
2628,서울특별시 동작구 흑석동,2**,단독,8m미만,233.64,171.4,202205,17,"246,000",-,-,1990,현충로12길,-,중개거래,서울 동작구 서울 성동구
2629,서울특별시 동작구 흑석동,1**,단독,8m미만,98.21,69,202205,26,"84,000",-,-,1985,흑석로,-,중개거래,서울 영등포구
2630,서울특별시 동작구 흑석동,5*,다가구,8m미만,234.53,162,202205,31,"216,000",-,-,1994,서달로14마길,-,중개거래,서울 동작구
2631,서울특별시 동작구 흑석동,2**,단독,25m미만,172.83,94,202206,10,"197,000",-,-,1990,서달로,-,중개거래,서울 동작구
2632,서울특별시 동작구 흑석동,2**,단독,12m미만,124.14,83,202208,8,"105,000",-,-,1991,흑석로6길,-,중개거래,서울 동작구
2633,서울특별시 동작구 흑석동,6*,단독,8m미만,54.54,235,202208,29,"220,000",-,-,1959,서달로10다길,-,중개거래,서울 동작구 서울 성동구
2634,서울특별시 동작구 흑석동,1**,단독,8m미만,38.54,112,202210,5,"98,500",-,-,1961,흑석로13마길,-,중개거래,서울 동작구
2635,서울특별시 동작구 흑석동,4*,단독,8m미만,171.36,112,202210,11,"60,000",-,-,1990,서달로14바길,-,중개거래,서울 동작구
2636,서울특별시 동작구 흑석동,9*,단독,8m미만,178.64,123,202212,28,"166,000",-,-,1989,서달로12사길,-,중개거래,서울 동작구
2637,서울특별시 동작구 흑석동,8*,단독,8m미만,19.83,33,202302,18,"90,000",-,-,1999,서달로10나길,-,중개거래,서울 동작구
2638,서울특별시 동작구 흑석동,6*,단독,,312,232,202302,19,"250,000",-,-,1999,서달로10다길,-,중개거래,서울 동작구
2639,서울특별시 동작구 흑석동,2**,단독,8m미만,202.77,128.3,202303,19,"155,000",-,-,1984,현충로16길,-,중개거래,서울 동작구
2640,서울특별시 동작구 흑석동,5*,단독,8m미만,79.34,245,202303,24,"189,400",-,-,1937,서달로12길,-,중개거래,서울 동작구
2641,서울특별시 동작구 흑석동,5*,단독,8m미만,50.48,112,202304,5,"113,000",-,-,1999,서달로14다길,-,중개거래,서울 동작구
2642,서울특별시 동작구 흑석동,5*,다가구,8m미만,150.52,109,202304,6,"122,500",-,-,1994,서달로12길,-,중개거래,서울 동작구
2643,서울특별시 동작구 흑석동,9*,다가구,8m미만,145.79,99,202304,17,"147,000",-,-,1970,서달로10길,-,중개거래,서울 동작구 서울 성동구
2644,서울특별시 동작구 흑석동,5*,다가구,8m미만,174.12,119,202304,25,"140,000",-,-,1994,서달로12길,-,중개거래,서울 동작구
2645,서울특별시 동작구 사당동,8*,단독,12m미만,129.15,129,202205,16,"155,000",-,-,1983,,-,중개거래,서울 동작구 서울 서초구
2646,서울특별시 동작구 사당동,1**,다가구,8m미만,415.04,179,202205,20,"286,801",-,-,1999,사당로29길,-,직거래,-
2647,서울특별시 동작구 사당동,3**,단독,8m미만,131.64,132,202205,21,"94,500",-,-,1976,사당로20나길,-,중개거래,서울 동작구
2648,서울특별시 동작구 사당동,1***,단독,12m미만,179.24,150.1,202205,21,"325,000",-,-,1975,동작대로23길,20220704,중개거래,서울 강남구
2649,서울특별시 동작구 사당동,1***,단독,12m미만,179.24,150.1,202205,21,"325,000",-,-,1975,동작대로23길,-,중개거래,서울 강남구
2650,서울특별시 동작구 사당동,4**,다가구,8m미만,309.74,235,202205,24,"285,000",-,-,1990,남부순환로267가길,-,중개거래,서울 동작구
2651,서울특별시 동작구 사당동,1***,단독,12m미만,268.87,190.1,202206,1,"380,000",-,-,1994,동작대로7길,-,중개거래,서울 동작구
2652,서울특별시 동작구 사당동,1***,다가구,8m미만,299.62,176.7,202206,16,"370,000",-,-,1994,동작대로19길,-,중개거래,서울 동작구 서울 양천구
2653,서울특별시 동작구 사당동,1***,다가구,8m미만,245.34,151,202206,16,"227,000",-,-,1991,사당로28길,-,중개거래,서울 동작구 서울 양천구
2654,서울특별시 동작구 사당동,2**,다가구,8m미만,489.45,277,202207,1,"278,000",-,-,1995,사당로10가길,-,중개거래,서울 동작구
2655,서울특별시 동작구 사당동,2**,단독,25m이상,1466.55,495,202207,13,"1,180,000",-,-,1993,사당로,-,중개거래,서울 동작구
2656,서울특별시 동작구 사당동,1***,다가구,8m미만,412.51,139.6,202208,1,"330,000",-,-,2002,동작대로17길,-,중개거래,경기 안성시 서울 동작구 서울 서초구
2657,서울특별시 동작구 사당동,1***,단독,8m미만,192.14,166.5,202208,10,"231,000",-,-,1975,사당로28길,-,중개거래,서울 강남구
2658,서울특별시 동작구 사당동,1**,단독,8m미만,222.87,159,202209,1,"144,000",-,-,1988,사당로2라길,-,중개거래,서울 동작구
2659,서울특별시 동작구 사당동,3**,다가구,8m미만,362.44,175,202209,2,"173,000",-,-,1996,사당로20사길,-,중개거래,서울 동작구
2660,서울특별시 동작구 사당동,4*,다가구,8m미만,308.36,132,202210,18,"132,500",-,-,1993,동작대로35아길,-,중개거래,서울 동작구
2661,서울특별시 동작구 사당동,1**,단독,8m미만,109.09,112,202211,5,"208,000",-,-,1973,사당로25가길,-,직거래,-
2662,서울특별시 동작구 사당동,1***,단독,8m미만,360.8,147.5,202211,10,"205,000",-,-,1989,남부순환로259가길,-,중개거래,경기 파주시 서울 동작구
2663,서울특별시 동작구 사당동,1**,단독,8m미만,66.12,93,202212,27,"108,078",-,-,1977,사당로29다길,-,직거래,-
2664,서울특별시 동작구 사당동,2**,단독,8m미만,249,152,202212,27,"80,000",-,-,1989,사당로9다길,-,직거래,-
2665,서울특별시 동작구 사당동,1***,단독,8m미만,295.84,150.8,202301,9,"210,000",-,-,1999,동작대로11길,-,중개거래,서울 동작구
2666,서울특별시 동작구 사당동,1**,다가구,8m미만,120.84,122,202301,26,"278,000",-,-,1973,사당로23길,-,직거래,-
2667,서울특별시 동작구 사당동,1***,다가구,8m미만,302.1,132.9,202302,10,"160,800",-,-,1999,동작대로9길,-,중개거래,서울 동작구
2668,서울특별시 동작구 사당동,1***,단독,8m미만,174.18,104.9,202302,15,"153,000",-,-,1976,남부순환로269길,20230227,중개거래,서울 강남구
2669,서울특별시 동작구 사당동,1***,단독,8m미만,174.18,104.9,202302,15,"153,000",-,-,1976,남부순환로269길,-,중개거래,서울 강남구 서울 동작구
2670,서울특별시 동작구 사당동,2**,단독,12m미만,471.96,239,202302,15,"253,000",-,-,1999,사당로2차길,-,중개거래,서울 동작구 서울 서초구
2671,서울특별시 동작구 사당동,1**,단독,8m미만,146.36,109,202303,12,"85,800",-,-,1983,사당로23바길,-,중개거래,서울 동작구
2672,서울특별시 동작구 사당동,1**,다가구,8m미만,348.76,175,202303,22,"180,000",-,-,1993,사당로29길,-,중개거래,서울 동작구
2673,서울특별시 동작구 사당동,1***,단독,8m미만,166.94,106.2,202303,31,"82,800",-,-,1970,동작대로1길,-,중개거래,서울 동작구
2674,서울특별시 동작구 대방동,3**,단독,8m미만,164.82,118,202205,23,"110,000",-,-,1985,대방동23가길,20220808,중개거래,서울 동작구
2675,서울특별시 동작구 대방동,4*,단독,8m미만,66.57,63,202205,25,"130,000",-,-,1994,등용로10가길,-,중개거래,서울 동작구
2676,서울특별시 동작구 대방동,1*,단독,8m미만,48.13,89,202206,3,"63,000",-,-,1972,여의대방로36길,-,직거래,-
2677,서울특별시 동작구 대방동,3**,단독,8m미만,43.39,82.6,202206,15,"71,000",-,-,1968,대방동5길,-,중개거래,서울 동작구 인천 계양구
2678,서울특별시 동작구 대방동,3**,단독,8m미만,29.75,74,202207,21,"91,000",-,-,1988,여의대방로36길,-,중개거래,서울 동작구
2679,서울특별시 동작구 대방동,3**,단독,12m미만,267.61,252.9,202207,22,"312,000",-,-,1982,대방동27길,-,중개거래,서울 동작구 서울 영등포구
2680,서울특별시 동작구 대방동,4*,다가구,8m미만,61.2,59,202207,29,"140,000",-,-,1994,등용로10나길,20230116,중개거래,서울 동작구
2681,서울특별시 동작구 대방동,3**,단독,8m미만,164.82,118,202208,8,"110,000",-,-,1985,대방동23가길,-,중개거래,서울 동작구
2682,서울특별시 동작구 대방동,3**,다가구,8m미만,236.46,158,202208,15,"138,600",-,-,1989,대방동7길,-,중개거래,서울 동작구
2683,서울특별시 동작구 대방동,1*,단독,8m미만,150.51,165,202302,4,"67,000",-,-,1970,여의대방로36길,20230908,중개거래,경기 용인수지구
2684,서울특별시 동작구 대방동,4*,다가구,8m미만,61.2,59,202302,12,"94,000",-,-,1999,등용로10나길,-,중개거래,서울 동작구
2685,서울특별시 동작구 대방동,*,단독,8m미만,208.49,121,202303,13,"91,000",-,-,1993,상도로15마길,-,중개거래,서울 동작구
2686,서울특별시 동작구 대방동,1*,다가구,8m미만,234.45,96,202304,1,"130,000",-,-,1996,등용로4길,-,중개거래,서울 동작구 서울 성동구
2687,서울특별시 동작구 대방동,4*,다가구,8m미만,218.07,139,202304,10,"129,000",-,-,1999,등용로12나길,-,중개거래,서울 동작구
2688,서울특별시 동작구 대방동,3**,다가구,8m미만,164.66,88.2,202304,25,"59,000",-,-,1999,대방동27길,-,중개거래,서울 동작구
2689,서울특별시 동작구 대방동,3**,단독,12m미만,378.79,153.7,202304,27,"300,000",-,-,2020,대방동27길,-,중개거래,서울 동작구 서울 영등포구
2690,서울특별시 동작구 대방동,4*,단독,8m미만,116.75,116,202304,28,"140,000",-,-,1999,등용로12나길,-,중개거래,서울 동작구 서울 성동구
2691,서울특별시 동작구 신대방동,6**,단독,8m미만,198.99,132.7,202205,21,"117,500",-,-,1990,신대방1다길,-,중개거래,서울 동작구 서울 영등포구
2692,서울특별시 동작구 신대방동,3**,단독,8m미만,48.94,53,202205,31,"41,500",-,-,2018,여의대방로22가길,-,중개거래,서울 은평구
2693,서울특별시 동작구 신대방동,3**,단독,8m미만,187.08,132,202206,2,"120,000",-,-,1989,여의대방로22나길,-,중개거래,서울 동작구
2694,서울특별시 동작구 신대방동,3**,단독,8m미만,227.61,164,202206,2,"147,000",-,-,1989,여의대방로22나길,-,중개거래,서울 동작구
2695,서울특별시 동작구 신대방동,6**,다가구,8m미만,205.29,133.2,202206,10,"120,000",-,-,1992,신대방1길,20221209,중개거래,서울 동작구
2696,서울특별시 동작구 신대방동,5**,다가구,8m미만,118.95,93,202206,11,"64,700",-,-,1994,신대방18길,20220929,중개거래,서울 동작구
2697,서울특별시 동작구 신대방동,6**,단독,8m미만,205.86,142,202206,15,"127,000",-,-,1988,신대방2길,20221116,중개거래,서울 동작구
2698,서울특별시 동작구 신대방동,6**,다가구,8m미만,198.27,121.7,202206,19,"117,000",-,-,1991,신대방1길,-,중개거래,서울 동작구
2699,서울특별시 동작구 신대방동,3**,단독,8m미만,223.32,139,202206,24,"132,000",-,-,1992,여의대방로22사길,20220926,중개거래,서울 영등포구
2700,서울특별시 동작구 신대방동,6**,단독,25m미만,193.5,101,202206,24,"120,000",-,-,1990,대림로,-,중개거래,서울 동작구
2701,서울특별시 동작구 신대방동,6**,다가구,8m미만,115.83,94,202207,28,"55,000",-,-,1990,신대방16가길,-,중개거래,서울 동작구
2702,서울특별시 동작구 신대방동,3**,단독,8m미만,131.11,126,202208,19,"114,000",-,-,1973,여의대방로22사길,-,중개거래,서울 동작구
2703,서울특별시 동작구 신대방동,3**,다가구,8m미만,223.32,139,202209,26,"132,000",-,-,1992,여의대방로22사길,-,중개거래,서울 영등포구
2704,서울특별시 동작구 신대방동,5**,다가구,8m미만,118.95,93,202302,7,"64,700",-,-,1999,신대방18길,-,중개거래,서울 동작구
2705,서울특별시 동작구 신대방동,5**,다가구,8m미만,282.26,172,202302,22,"260,000",-,-,1993,신대방16다길,-,중개거래,경기 안산단원구
2706,서울특별시 동작구 신대방동,5**,다가구,8m미만,143.79,109,202303,17,"75,000",-,-,1999,신대방18길,-,중개거래,서울 동작구
2707,서울특별시 관악구 봉천동,7**,단독,8m미만,54.88,139,202205,17,"80,800",-,-,1967,당곡6길,-,중개거래,서울 관악구
2708,서울특별시 관악구 봉천동,6**,다가구,8m미만,260.94,165,202205,21,"158,000",-,-,1994,봉천로23가길,-,중개거래,서울 관악구
2709,서울특별시 관악구 봉천동,4*,단독,8m미만,96.48,102,202205,25,"78,000",-,-,1960,중앙2길,-,중개거래,서울 관악구
2710,서울특별시 관악구 봉천동,1***,다가구,8m미만,1030.69,316.4,202205,27,"364,000",-,-,2001,관악로11길,-,중개거래,서울 관악구
2711,서울특별시 관악구 봉천동,1***,다가구,8m미만,1030.69,316.4,202205,27,"364,000",-,-,2001,관악로11길,20230105,중개거래,서울 관악구
2712,서울특별시 관악구 봉천동,1***,다가구,8m미만,244.29,152.7,202206,1,"161,000",-,-,1991,낙성대로4길,-,중개거래,서울 관악구
2713,서울특별시 관악구 봉천동,1***,다가구,8m미만,352.84,142.2,202206,3,"159,500",-,-,1992,장군봉6길,-,중개거래,서울 관악구
2714,서울특별시 관악구 봉천동,4*,단독,12m미만,133.96,162,202206,8,"130,000",-,-,1969,은천로35길,-,중개거래,서울 관악구
2715,서울특별시 관악구 봉천동,4*,단독,12m미만,126.29,152,202206,8,"115,000",-,-,1970,은천로35길,-,중개거래,서울 관악구
2716,서울특별시 관악구 봉천동,6**,단독,8m미만,58.74,99,202206,13,"90,000",-,-,1970,국회단지2길,-,직거래,-
2717,서울특별시 관악구 봉천동,6**,단독,8m미만,46.81,73,202206,13,"55,000",-,-,1970,은천로9길,-,직거래,-
2718,서울특별시 관악구 봉천동,9**,다가구,8m미만,140.08,85,202206,16,"58,000",-,-,1994,봉천로33가길,-,중개거래,서울 관악구
2719,서울특별시 관악구 봉천동,6**,단독,8m미만,203.24,137,202206,17,"120,000",-,-,1989,은천로9길,-,직거래,-
2720,서울특별시 관악구 봉천동,4**,단독,8m미만,63.58,99,202206,18,"78,000",-,-,1971,은천로24길,20220915,중개거래,서울 관악구
2721,서울특별시 관악구 봉천동,4**,단독,8m미만,63.14,93,202206,18,"75,000",-,-,1981,은천로24길,20220915,중개거래,서울 관악구
2722,서울특별시 관악구 봉천동,1***,단독,8m미만,215.01,145.3,202206,18,"177,000",-,-,1990,남부순환로234길,-,중개거래,서울 관악구
2723,서울특별시 관악구 봉천동,1***,단독,8m미만,211.59,135,202206,20,"120,000",-,-,1988,장군봉8길,-,중개거래,서울 관악구
2724,서울특별시 관악구 봉천동,8**,다가구,8m미만,144,94.5,202206,20,"65,800",-,-,1977,양녕로2길,-,중개거래,서울 관악구
2725,서울특별시 관악구 봉천동,6**,단독,8m미만,40.17,66,202206,20,"60,000",-,-,1971,은천로9길,-,직거래,-
2726,서울특별시 관악구 봉천동,6**,다가구,8m미만,296.52,215,202206,20,"159,300",-,-,1992,봉천로13나길,-,직거래,-
2727,서울특별시 관악구 봉천동,1**,단독,8m미만,265.3,142,202206,23,"120,000",-,-,1992,행운5길,-,중개거래,서울 동작구
2728,서울특별시 관악구 봉천동,1***,다가구,8m미만,120,115.1,202206,25,"127,000",-,-,1982,장군봉11길,-,중개거래,서울 관악구
2729,서울특별시 관악구 봉천동,1***,다가구,8m미만,654.64,433.1,202206,28,"650,000",-,-,1997,행운2길,-,중개거래,서울 관악구
2730,서울특별시 관악구 봉천동,1***,단독,8m미만,107.21,99.6,202206,30,"80,000",-,-,1976,관악로12길,-,중개거래,서울 관악구
2731,서울특별시 관악구 봉천동,6**,단독,8m미만,221.67,152,202207,8,"105,500",-,-,1991,봉천로21가길,-,중개거래,서울 관악구
2732,서울특별시 관악구 봉천동,9**,단독,8m미만,380.2,162,202207,13,"220,000",-,-,2002,봉천로,20220928,중개거래,서울 관악구 서울 동작구
2733,서울특별시 관악구 봉천동,1***,다가구,8m미만,199.47,117.6,202207,19,"87,000",-,-,1991,인헌1가길,-,중개거래,서울 관악구
2734,서울특별시 관악구 봉천동,6**,다가구,8m미만,179.98,152,202207,21,"120,000",-,-,1995,봉천로13길,-,중개거래,서울 관악구
2735,서울특별시 관악구 봉천동,1***,다가구,8m미만,120.94,69.4,202207,25,"105,000",-,-,2014,남부순환로241길,-,중개거래,서울 관악구
2736,서울특별시 관악구 봉천동,1***,다가구,8m미만,249.93,120.5,202208,1,"138,000",-,-,1995,솔밭로2길,-,중개거래,서울 관악구
2737,서울특별시 관악구 봉천동,5*,다가구,8m미만,424,208,202208,6,"230,000",-,-,1996,양녕로6길,20220829,중개거래,서울 관악구
2738,서울특별시 관악구 봉천동,8**,단독,8m미만,249.14,176.9,202208,19,"165,880",-,-,1990,봉천로49길,-,중개거래,서울 관악구
2739,서울특별시 관악구 봉천동,1***,단독,8m미만,282.81,160.3,202208,23,"192,000",-,-,1978,,-,중개거래,서울 관악구
2740,서울특별시 관악구 봉천동,1**,단독,8m미만,135.55,116,202208,27,"53,000",-,-,1997,행운7길,20230302,중개거래,서울 관악구
2741,서울특별시 관악구 봉천동,5*,다가구,8m미만,424,208,202208,30,"230,000",-,-,1996,양녕로6길,-,중개거래,서울 관악구
2742,서울특별시 관악구 봉천동,1***,단독,8m미만,145.52,126.7,202209,7,"155,000",-,-,1976,인헌1길,-,중개거래,서울 관악구
2743,서울특별시 관악구 봉천동,1***,단독,8m미만,145.52,126.7,202209,7,"155,000",-,-,1976,인헌1길,20230120,중개거래,서울 관악구
2744,서울특별시 관악구 봉천동,1**,다가구,8m미만,291.98,129,202209,8,"124,000",-,-,1994,인헌15길,-,중개거래,서울 관악구
2745,서울특별시 관악구 봉천동,4**,단독,8m미만,63.58,99,202209,15,"78,000",-,-,1971,은천로24길,-,중개거래,서울 관악구
2746,서울특별시 관악구 봉천동,4**,단독,8m미만,63.14,93,202209,15,"75,000",-,-,1981,은천로24길,-,중개거래,서울 관악구
2747,서울특별시 관악구 봉천동,4**,다가구,8m미만,195.43,94,202209,27,"113,740",-,-,1991,중앙길,20221120,중개거래,서울 관악구
2748,서울특별시 관악구 봉천동,4**,단독,8m미만,81.59,89,202209,27,"100,000",-,-,1971,양녕로6가길,20221120,중개거래,서울 관악구
2749,서울특별시 관악구 봉천동,4**,단독,8m미만,84.4,99,202209,27,"120,000",-,-,1971,양녕로6가길,20221120,중개거래,서울 관악구
2750,서울특별시 관악구 봉천동,9**,단독,8m미만,380.2,162,202209,28,"220,000",-,-,2002,봉천로,-,중개거래,서울 관악구 서울 동작구
2751,서울특별시 관악구 봉천동,9**,다가구,8m미만,152.48,101.5,202210,1,"64,000",-,-,1995,은천로1길,-,중개거래,서울 관악구
2752,서울특별시 관악구 봉천동,6**,단독,8m미만,225.47,195,202210,12,"206,500",-,-,1978,국회단지4길,-,중개거래,서울 관악구
2753,서울특별시 관악구 봉천동,3*,단독,12m미만,46.28,26,202210,19,"40,000",-,-,1968,관악로28길,-,직거래,-
2754,서울특별시 관악구 봉천동,1***,다가구,8m미만,422.4,176.2,202210,26,"212,000",-,-,1997,낙성대역8길,-,중개거래,서울 관악구
2755,서울특별시 관악구 봉천동,6**,다가구,8m미만,399.71,195,202211,1,"212,000",-,-,2017,봉천로23다길,-,중개거래,서울 관악구
